동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
5,45,기타가족,가족_동생,자연경관,해안_바다_올레길,소정방폭포
3,19,연인,커플,미식,카페_고등어_감귤,소정방폭포
2,4,친구,친구,휴식/힐링,허니문,소정방폭포
0,1,,,역사유적,다리,소정방폭포
0,1,,,문화예술,미술관,소정방폭포
