유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
경상북도 포항시 남구 , 경상북도 경주시,11.8,1
울산광역시 북구 , 경상북도 경주시,8.8,1
경상북도 포항시 북구 , 경상북도 경주시,8.2,1
울산광역시 울주군 , 경상북도 경주시,7.7,1
울산광역시 남구 , 경상북도 경주시,5.5,1
경상북도 영천시 , 경상북도 경주시,5.2,1
경상북도 경산시 , 경상북도 경주시,3.5,1
경상남도 양산시 , 경상북도 경주시,3.2,1
울산광역시 중구 , 경상북도 경주시,3.1,1
대구광역시 동구 , 경상북도 경주시,2.7,1
대구광역시 수성구 , 경상북도 경주시,2.5,1
부산광역시 해운대구 , 경상북도 경주시,2.4,1
부산광역시 기장군 , 경상북도 경주시,2.0,1
울산광역시 동구 , 경상북도 경주시,2.0,1
대구광역시 북구 , 경상북도 경주시,1.9,1
경상남도 김해시 , 경상북도 경주시,1.6,1
경상북도 군위군 , 경상북도 경주시,1.6,1
대구광역시 달서구 , 경상북도 경주시,1.5,1
경상북도 구미시 , 경상북도 경주시,1.3,1
부산광역시 금정구 , 경상북도 경주시,1.3,1
 경상북도 경주시,경상북도 포항시 남구,17.1,2
 경상북도 경주시,울산광역시 북구,15.5,2
 경상북도 경주시,경상북도 포항시 북구,14.6,2
 경상북도 경주시,울산광역시 남구,6.1,2
 경상북도 경주시,울산광역시 울주군,6.0,2
 경상북도 경주시,부산광역시 기장군,6.0,2
 경상북도 경주시,부산광역시 해운대구,3.4,2
 경상북도 경주시,울산광역시 중구,2.9,2
 경상북도 경주시,울산광역시 동구,2.7,2
 경상북도 경주시,경상북도 영천시,2.6,2
 경상북도 경주시,경상남도 양산시,2.0,2
 경상북도 경주시,대구광역시 수성구,1.6,2
 경상북도 경주시,대구광역시 동구,1.5,2
 경상북도 경주시,경상북도 경산시,1.2,2
 경상북도 경주시,경상북도 영덕군,1.2,2
 경상북도 경주시,부산광역시 수영구,0.8,2
 경상북도 경주시,대구광역시 달서구,0.7,2
 경상북도 경주시,경상남도 김해시,0.7,2
 경상북도 경주시,대구광역시 북구,0.7,2
 경상북도 경주시,대구광역시 중구,0.7,2
