광역지자체명,기초지자체명,기초지자체별 거주 방문자 수
경상북도,포항시 북구,2614206.0
경상북도,포항시 남구,2409175.0
경상북도,경산시,904034.0
경상북도,영천시,570921.0
경상북도,구미시,446809.0
경상북도,안동시,192441.0
경상북도,울진군,136620.0
경상북도,칠곡군,127642.0
경상북도,김천시,120432.0
경상북도,영덕군,112152.0
경상북도,영주시,85681.0
경상북도,상주시,67492.0
경상북도,예천군,66216.0
경상북도,청도군,62874.0
경상북도,청송군,51737.0
경상북도,의성군,46236.0
경상북도,성주군,36757.0
경상북도,문경시,35308.0
경상북도,울릉군,30212.0
경상북도,군위군,28655.0
경상북도,고령군,25539.0
경상북도,영양군,21194.0
경상북도,봉화군,16301.0
울산광역시,북구,2244936.0
울산광역시,남구,1806085.0
울산광역시,중구,1417529.0
울산광역시,울주군,1199091.0
울산광역시,동구,805594.0
부산광역시,해운대구,668546.0
부산광역시,부산진구,441378.0
부산광역시,금정구,396175.0
부산광역시,동래구,392544.0
부산광역시,남구,376391.0
부산광역시,북구,346001.0
부산광역시,기장군,325776.0
부산광역시,사하구,311609.0
부산광역시,연제구,285336.0
부산광역시,수영구,262011.0
부산광역시,사상구,216971.0
부산광역시,강서구,175897.0
부산광역시,영도구,109832.0
부산광역시,서구,108274.0
부산광역시,동구,91696.0
부산광역시,중구,55473.0
대구광역시,수성구,928517.0
대구광역시,달서구,893984.0
대구광역시,북구,861772.0
대구광역시,동구,774414.0
대구광역시,달성군,385500.0
대구광역시,남구,247324.0
대구광역시,서구,194426.0
대구광역시,중구,169683.0
경기도,화성시,236050.0
경기도,성남시 분당구,164359.0
경기도,평택시,151598.0
경기도,남양주시,142556.0
경기도,부천시,141063.0
경기도,용인시 기흥구,135215.0
경기도,용인시 수지구,113171.0
경기도,수원시 영통구,101900.0
경기도,광주시,95813.0
경기도,김포시,95692.0
경기도,고양시 덕양구,94793.0
경기도,시흥시,86773.0
경기도,수원시 권선구,84660.0
경기도,의정부시,81189.0
경기도,하남시,79545.0
경기도,안양시 동안구,76450.0
경기도,고양시 일산동구,76029.0
경기도,파주시,74666.0
경기도,용인시 처인구,67720.0
경기도,수원시 장안구,61735.0
경기도,안산시 단원구,61514.0
경기도,안산시 상록구,58627.0
경기도,고양시 일산서구,57260.0
경기도,성남시 수정구,57025.0
경기도,이천시,55775.0
경기도,군포시,55586.0
경기도,광명시,54255.0
경기도,오산시,53199.0
경기도,구리시,47701.0
경기도,안양시 만안구,46627.0
경기도,안성시,46407.0
경기도,수원시 팔달구,44458.0
경기도,성남시 중원구,40213.0
경기도,양주시,39384.0
경기도,의왕시,35849.0
경기도,포천시,28379.0
경기도,양평군,26926.0
경기도,여주시,26564.0
경기도,과천시,22765.0
경기도,가평군,13587.0
경기도,동두천시,12507.0
경기도,연천군,8863.0
경상남도,양산시,648505.0
경상남도,김해시,509574.0
경상남도,창원시 성산구,195202.0
경상남도,거제시,194087.0
경상남도,창원시 의창구,154126.0
경상남도,창원시 진해구,132991.0
경상남도,진주시,132150.0
경상남도,창원시 마산회원구,112096.0
경상남도,창원시 마산합포구,102385.0
경상남도,밀양시,92892.0
경상남도,통영시,49216.0
경상남도,사천시,36981.0
경상남도,함안군,35494.0
경상남도,창녕군,32588.0
경상남도,거창군,26739.0
경상남도,합천군,21348.0
경상남도,고성군,16115.0
경상남도,함양군,13327.0
경상남도,남해군,12933.0
경상남도,의령군,11438.0
경상남도,하동군,10053.0
경상남도,산청군,9406.0
서울특별시,송파구,201940.0
서울특별시,강남구,173399.0
서울특별시,관악구,152099.0
서울특별시,강동구,127197.0
서울특별시,강서구,125132.0
서울특별시,서초구,124823.0
서울특별시,마포구,119161.0
서울특별시,노원구,113141.0
서울특별시,성북구,112175.0
서울특별시,동작구,109796.0
서울특별시,영등포구,106643.0
서울특별시,광진구,96579.0
서울특별시,은평구,95625.0
서울특별시,서대문구,92851.0
서울특별시,동대문구,85270.0
서울특별시,성동구,84121.0
서울특별시,양천구,82128.0
서울특별시,구로구,78747.0
서울특별시,중랑구,72725.0
서울특별시,용산구,70051.0
서울특별시,강북구,53767.0
서울특별시,도봉구,51936.0
서울특별시,종로구,49127.0
서울특별시,금천구,48749.0
서울특별시,중구,37889.0
충청남도,아산시,106944.0
충청남도,천안시 서북구,103744.0
충청남도,천안시 동남구,73714.0
충청남도,당진시,52591.0
충청남도,서산시,37492.0
충청남도,논산시,22195.0
충청남도,공주시,21030.0
충청남도,보령시,19003.0
충청남도,홍성군,18209.0
충청남도,예산군,14062.0
충청남도,태안군,12840.0
충청남도,계룡시,12462.0
충청남도,금산군,12384.0
충청남도,부여군,10571.0
충청남도,서천군,6181.0
충청남도,청양군,4498.0
대전광역시,유성구,169447.0
대전광역시,서구,156674.0
대전광역시,중구,68909.0
대전광역시,동구,64692.0
대전광역시,대덕구,49477.0
충청북도,청주시 흥덕구,86349.0
충청북도,충주시,75310.0
충청북도,청주시 서원구,70590.0
충청북도,청주시 청원구,64651.0
충청북도,청주시 상당구,46747.0
충청북도,음성군,37251.0
충청북도,제천시,32212.0
충청북도,진천군,23515.0
충청북도,영동군,17754.0
충청북도,옥천군,16098.0
충청북도,증평군,11402.0
충청북도,단양군,9005.0
충청북도,보은군,8838.0
충청북도,괴산군,8674.0
인천광역시,서구,101519.0
인천광역시,연수구,90391.0
인천광역시,남동구,77180.0
인천광역시,부평구,71803.0
인천광역시,미추홀구,60318.0
인천광역시,계양구,40936.0
인천광역시,중구,32929.0
인천광역시,강화군,10794.0
인천광역시,동구,5942.0
인천광역시,옹진군,5848.0
강원도,원주시,88655.0
강원도,강릉시,74988.0
강원도,춘천시,58750.0
강원도,동해시,43844.0
강원도,삼척시,37820.0
강원도,속초시,21553.0
강원도,태백시,21085.0
강원도,홍천군,12821.0
강원도,평창군,11831.0
강원도,정선군,10400.0
강원도,양양군,10298.0
강원도,횡성군,8543.0
강원도,인제군,8425.0
강원도,철원군,7648.0
강원도,영월군,7506.0
강원도,고성군,7444.0
강원도,화천군,6754.0
강원도,양구군,4056.0
전라남도,순천시,51708.0
전라남도,여수시,44410.0
전라남도,광양시,42280.0
전라남도,목포시,30718.0
전라남도,나주시,22713.0
전라남도,영광군,17727.0
전라남도,무안군,17347.0
전라남도,영암군,9005.0
전라남도,화순군,8265.0
전라남도,장성군,7254.0
전라남도,해남군,6118.0
전라남도,담양군,6036.0
전라남도,완도군,5760.0
전라남도,고흥군,5747.0
전라남도,보성군,4592.0
전라남도,구례군,4270.0
전라남도,강진군,4155.0
전라남도,장흥군,3954.0
전라남도,곡성군,3843.0
전라남도,신안군,3053.0
전라남도,함평군,2534.0
전라남도,진도군,2518.0
전라북도,전주시 덕진구,60506.0
전라북도,전주시 완산구,60347.0
전라북도,군산시,48162.0
전라북도,익산시,43898.0
전라북도,완주군,16614.0
전라북도,남원시,13938.0
전라북도,정읍시,10429.0
전라북도,김제시,8461.0
전라북도,고창군,7007.0
전라북도,부안군,5731.0
전라북도,무주군,5511.0
전라북도,장수군,4094.0
전라북도,진안군,2604.0
전라북도,순창군,2453.0
전라북도,임실군,2380.0
