동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
6938,76826,기타가족,가족_오빠_언니,미식,맛집_맥주_바나나
1507,15711,친구,친구_동창_지인,자연경관,바다_해안_공원
1069,7125,연인,커플_남자친구_애인,역사유적,한옥_유적지_한옥마을
598,6079,부모님,부모님_모녀_할아버지,체험,수학여행_야경투어_한옥스테이
383,2621,학생,중딩_중학생_초딩,레포츠/운동,낚시_수영장_캠핑
359,2435,자녀,외동_아들_딸,휴식/힐링,힐링_북캉스_나들이
149,1553,배우자,신부_와이프_예랑이,문화예술,노래방_서점_박물관
124,433,회사동료,대리_직원_임원,반려동물,유기견_반려견_애견
44,0,싱글,혼자_싱글,,
