동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
394,7495,친구,친구_지인,미식,맛집_옥수수_카페,경주 진덕여왕릉
214,2402,기타가족,엄마_가족_언니,자연경관,바다_바닷가_해변,경주 진덕여왕릉
186,339,연인,커플_여친_남친,레포츠/운동,캠핑_헬스장_수영장,경주 진덕여왕릉
74,53,자녀,아들_자식_딸,문화예술,노래방_나이트_갤러리,경주 진덕여왕릉
64,39,부모님,시부모_부모님_할아버지,휴식/힐링,즐길거리_호캉스_힐링,경주 진덕여왕릉
28,34,싱글,혼자,반려동물,애견_애견미용_유기견,경주 진덕여왕릉
6,8,회사동료,직원,역사유적,다리_한옥,경주 진덕여왕릉
