연령대,남성방문 비율,여성방문 비율
70세 이상,4.6,3.5
60~69세,10.8,6.3
50~59세,13.3,8.0
40~49세,10.5,3.4
30~39세,12.1,2.8
20~29세,19.6,2.5
10~19세,1.8,0.5
