동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
1,2,기타가족,형제,휴식/힐링,나들이,서울 헌릉(태종_원경왕후)과 인릉(순조_순원왕후) [유네스코 세계문화유산]
0,1,,,역사유적,왕릉,서울 헌릉(태종_원경왕후)과 인릉(순조_순원왕후) [유네스코 세계문화유산]
