동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
118,1479,기타가족,가족_이모_오빠,미식,라면_떡볶이_조개구이,국제시장
39,612,부모님,할머니_아버지_부모님,자연경관,바다_해수욕장_산책로,국제시장
15,46,자녀,아들_자식_청소년,문화예술,광장_박물관_헌책방,국제시장
11,11,배우자,신부_남편_부인,휴식/힐링,나들이_신혼여행_겨울여행,국제시장
9,10,연인,커플_여자친구,역사유적,다리_성당_유네스코,국제시장
9,7,친구,지인_친구,레포츠/운동,수영장_캠핑,국제시장
3,0,회사동료,직원_동료,,,국제시장
2,0,싱글,혼자,,,국제시장
