기준연월,방문비율
20220811,102.4
20220812,103.3
20220813,122.4
20220814,133.4
20220815,111.9
20220816,98.6
20220817,100.1
20220818,96.7
20220819,95.9
20220820,120.2
20220821,113.2
20220822,75.7
20220823,90.0
20220824,89.1
20220825,89.8
20220826,97.3
20220827,135.8
20220828,125.4
20220829,78.8
20220830,91.0
20220831,92.0
20220901,105.0
20220902,107.0
20220903,184.7
20220904,171.1
20220905,93.8
20220906,106.5
20220907,103.7
20220908,107.6
20220909,162.0
20220910,166.6
20220911,165.9
20220912,131.2
20220913,96.2
20220914,97.6
20220915,97.7
20220916,100.0
20220917,149.6
20220918,142.6
20220919,83.9
20220920,95.6
20220921,89.6
20220922,93.4
20220923,97.3
20220924,148.9
20220925,138.7
20220926,78.9
20220927,91.1
20220928,92.5
20220929,95.1
20220930,99.7
20221001,190.1
20221002,206.4
20221003,171.2
20221004,103.2
20221005,102.6
20221006,105.1
20221007,105.5
20221008,183.1
20221009,194.6
20221010,155.7
20221011,99.4
20221012,101.0
20221013,98.9
20221014,96.7
20221015,198.9
20221016,203.7
20221017,84.2
20221018,93.4
20221019,94.7
20221020,98.5
20221021,99.4
20221022,213.0
20221023,218.2
20221024,79.7
20221025,91.3
20221026,97.8
20221027,99.9
20221028,105.9
20221029,236.9
20221030,236.0
20221031,86.5
20221101,114.5
20221102,112.4
20221103,116.7
20221104,116.3
20221105,197.3
20221106,190.3
20221107,96.2
20221108,102.5
