연령대,남성방문 비율,여성방문 비율
70세 이상,2.7,2.1
60~69세,10.5,6.8
50~59세,11.2,7.7
40~49세,10.7,6.6
30~39세,8.9,7.5
20~29세,10.3,9.9
10~19세,2.2,2.2
