연령대,남성방문 비율,여성방문 비율
70세 이상,4.4,2.1
60~69세,16.6,8.5
50~59세,20.3,12.9
40~49세,10.6,5.4
30~39세,6.9,3.3
20~29세,4.4,2.9
10~19세,0.8,0.6
