기준연월,방문비율
20220811,65.2
20220812,91.9
20220813,170.6
20220814,168.4
20220815,134.9
20220816,66.6
20220817,65.1
20220818,64.5
20220819,88.4
20220820,145.8
20220821,129.9
20220822,55.2
20220823,53.4
20220824,50.1
20220825,54.2
20220826,98.7
20220827,170.4
20220828,127.8
20220829,58.0
20220830,56.5
20220831,57.5
20220901,4.0
20220902,58.6
20220903,94.9
20220904,112.0
20220905,28.9
20220906,36.0
20220907,38.6
20220908,46.8
20220909,145.1
20220910,185.8
20220911,175.8
20220912,145.0
20220913,25.2
20220914,28.6
20220915,41.8
20220916,43.5
20220917,102.3
20220918,134.3
20220919,46.5
20220920,46.5
20220921,39.9
20220922,52.4
20220923,82.7
20220924,129.4
20220925,101.8
20220926,46.6
20220927,51.9
20220928,55.0
20220929,55.3
20220930,67.4
20221001,174.5
20221002,193.5
20221003,109.6
20221004,35.9
20221005,43.2
20221006,62.5
20221007,80.1
20221008,194.1
20221009,207.5
20221010,142.6
20221011,39.2
20221012,35.8
20221013,40.5
20221014,57.0
20221015,167.8
20221016,170.1
20221017,50.3
20221018,51.8
20221019,52.4
20221020,52.4
20221021,65.8
20221022,171.8
20221023,161.3
20221024,56.2
20221025,57.0
20221026,55.5
20221027,60.8
20221028,77.5
20221029,172.2
20221030,156.0
20221031,57.5
20221101,9.9
20221102,14.2
20221103,26.8
20221104,60.9
20221105,163.6
20221106,151.5
20221107,41.1
20221108,38.1
