기준연월,지역명,검색량(건)
202108,부산광역시 해운대구 ,10248
202109,부산광역시 해운대구 ,7230
202110,부산광역시 해운대구 ,7887
202111,부산광역시 해운대구 ,10163
202112,부산광역시 해운대구 ,2800
202201,부산광역시 해운대구 ,4206
202202,부산광역시 해운대구 ,2243
202203,부산광역시 해운대구 ,346
202204,부산광역시 해운대구 ,605
202205,부산광역시 해운대구 ,665
202206,부산광역시 해운대구 ,1073
202207,부산광역시 해운대구 ,2227
