동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
699,28693,기타가족,동생_오빠_패밀리,미식,라면_맛집_맥주
415,16198,연인,애인_여자친구_커플,자연경관,바다_바닷가_해변
377,1359,친구,친구_지인_절친,휴식/힐링,호캉스_힐링_휴양
92,1126,부모님,어머니_아빠_친정어머니,레포츠/운동,낚시_수영장_캠핑
88,432,자녀,아들_딸_자식,문화예술,노래방_클럽_극장
58,35,회사동료,직원_대리_임원,역사유적,성당_정자_한옥마을
30,33,배우자,와이프_집사람_신랑,반려동물,유기견_애견_동물
22,19,싱글,혼자_싱글_혼행,체험,수학여행_템플스테이_시티투어
17,0,학생,중딩_고딩_대학생,,
