기준연월,방문비율
20220811,114.1
20220812,136.6
20220813,175.2
20220814,153.2
20220815,177.2
20220816,119.3
20220817,128.8
20220818,139.5
20220819,156.2
20220820,194.3
20220821,163.3
20220822,130.2
20220823,124.2
20220824,136.5
20220825,146.7
20220826,162.2
20220827,193.0
20220828,183.9
20220829,144.3
20220830,141.7
20220831,144.0
20220901,99.1
20220902,110.4
20220903,136.8
20220904,113.5
20220905,86.2
20220906,80.7
20220907,80.0
20220908,89.3
20220909,197.8
20220910,202.0
20220911,199.8
20220912,203.8
20220913,95.7
20220914,97.1
20220915,109.1
20220916,126.8
20220917,167.1
20220918,158.4
20220919,114.9
20220920,127.0
20220921,112.2
20220922,120.2
20220923,132.6
20220924,167.2
20220925,153.1
20220926,118.2
20220927,124.1
20220928,124.5
20220929,130.6
20220930,139.9
20221001,158.1
20221002,136.1
20221003,139.9
20221004,74.6
20221005,85.3
20221006,92.5
20221007,112.5
20221008,160.5
20221009,158.8
20221010,140.1
20221011,80.2
20221012,76.4
20221013,86.4
20221014,100.7
20221015,145.4
20221016,134.1
20221017,98.5
20221018,93.6
20221019,93.7
20221020,109.5
20221021,118.0
20221022,158.0
20221023,151.2
20221024,104.0
20221025,99.1
20221026,110.9
20221027,118.9
20221028,132.2
20221029,176.5
20221030,166.0
20221031,107.4
20221101,84.8
20221102,82.5
20221103,80.3
20221104,104.4
20221105,161.5
20221106,148.7
20221107,90.6
20221108,89.2
