유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
경상북도 포항시 북구 , 경상북도 울릉군,42.3,1
강원도 강릉시 , 경상북도 울릉군,11.4,1
대구광역시 북구 , 경상북도 울릉군,7.4,1
경상북도 구미시 , 경상북도 울릉군,7.2,1
경상북도 경주시 , 경상북도 울릉군,3.7,1
강원도 동해시 , 경상북도 울릉군,3.0,1
전라남도 강진군 , 경상북도 울릉군,2.6,1
울산광역시 북구 , 경상북도 울릉군,2.6,1
경상북도 울진군 , 경상북도 울릉군,2.1,1
서울특별시 도봉구 , 경상북도 울릉군,1.2,1
경상북도 영천시 , 경상북도 울릉군,1.2,1
강원도 양구군 , 경상북도 울릉군,1.2,1
강원도 태백시 , 경상북도 울릉군,1.2,1
경기도 용인시 기흥구 , 경상북도 울릉군,1.2,1
경기도 부천시 , 경상북도 울릉군,1.2,1
경기도 고양시 덕양구 , 경상북도 울릉군,0.9,1
경기도 하남시 , 경상북도 울릉군,0.9,1
경상남도 김해시 , 경상북도 울릉군,0.9,1
서울특별시 용산구 , 경상북도 울릉군,0.9,1
대구광역시 수성구 , 경상북도 울릉군,0.9,1
 경상북도 울릉군,경상북도 포항시 북구,57.0,2
 경상북도 울릉군,강원도 동해시,9.2,2
 경상북도 울릉군,경상북도 울진군,9.2,2
 경상북도 울릉군,강원도 평창군,7.9,2
 경상북도 울릉군,경상북도 포항시 남구,7.9,2
 경상북도 울릉군,강원도 강릉시,5.6,2
 경상북도 울릉군,경상북도 경주시,2.0,2
 경상북도 울릉군,서울특별시 강서구,0.3,2
 경상북도 울릉군,대구광역시 달서구,0.3,2
 경상북도 울릉군,강원도 춘천시,0.3,2
 경상북도 울릉군,충청남도 천안시 동남구,0.3,2
