순위,업소명,주소,분류,현지인 검색 수
1,카페울라,경북 울릉군 추산길 88-13,카페/찻집,251
2,신비섬횟집,경북 울릉군 울릉순환로 592-0,외국식,128
3,울릉도태양식당따개비칼국수,경북 울릉군 울릉순환로 1282-0,한식,111
4,나리촌식당,경북 울릉군 나리1길 31-115,한식,89
5,천금회수산,경북 울릉군 봉래길 6-0,외국식,58
6,늘푸른산장식당[한식],경북 울릉군 나리1길 63-2,한식,54
7,울릉도태양식당따개비칼국수,경북 울릉군 울릉순환로 1278-0,한식,46
8,전주식당,경북 울릉군 울릉순환로 158-1,한식,40
9,산마을식당,경북 울릉군 나리길 588-0,한식,29
10,명가식당,경북 울릉군 울릉순환로 212-21,한식,26
11,582화답,경북 울릉군 울릉순환로 582-0,카페/찻집,23
12,나리분지야영장식당,경북 울릉군 나리길 591-0,한식,22
13,이사부초밥,경북 울릉군 도동길 153-0,외국식,20
14,울릉약소마을,경북 울릉군 울릉순환로 395-0,한식,16
15,정애식당,경북 울릉군 울릉순환로 212-10,한식,15
16,오브레,경북 울릉군 도동길 53-0,카페/찻집,14
17,독도반점[중식],경북 울릉군 도동1길 43-0,외국식,13
17,현포교동반점[중식],경북 울릉군,외국식,13
19,신애분식,경북 울릉군 천부1길 2-0,간이음식,11
19,울릉호랑약소플라자,경북 울릉군 신리길 48-0,한식,11
21,두꺼비식당,경북 울릉군 도동길 52-0,한식,10
21,상록식당,경북 울릉군 남양4길 25-0,외국식,10
23,향우촌,경북 울릉군 도동길 186-0,한식,9
23,저동커피,경북 울릉군 울릉순환로 164-2,카페/찻집,9
25,카페더함,경북 울릉군 죽암1길 4-0,카페/찻집,8
26,울야식당,경북 울릉군 추산길 111-0,한식,7
26,카페래우,경북 울릉군 울릉순환로 2160-0,카페/찻집,7
28,라페루즈레스토랑,경북 울릉군 중령길 129-128,한식,6
28,롯데리아울릉도점,경북 울릉군 도동길 118-0,간이음식,6
28,만광식당,경북 울릉군 울릉순환로 3110-1,외국식,6
28,은하반점[중식],경북 울릉군 울릉순환로 211-4,외국식,6
32,올레식당,경북 울릉군 저동4길 93-0,한식,5
33,독도야새우야,경북 울릉군 도동길 52-0,외국식,4
33,보배식당,경북 울릉군 도동2길 50-4,한식,4
33,우리회식당,경북 울릉군 울릉순환로 152-0,외국식,4
36,99식당,경북 울릉군 도동2길 47-4,한식,3
36,모캄보울릉천부점,경북 울릉군 울릉순환로 3136-2,카페/찻집,3
36,도동집,경북 울릉군 도동1길 32-0,한식,3
36,추산마루[일식],경북 울릉군 봉래길 250-0,외국식,3
36,울릉 역사문화체험센터,경북 울릉군 도동1길 27-0,카페/찻집,3
36,삼정본가식당,경북 울릉군 울릉순환로 212-8,한식,3
36,비치온회센터,경북 울릉군 울릉순환로 772-0,외국식,3
36,동백식당,경북 울릉군 울릉순환로 212-10,한식,3
36,대가야[중식],경북 울릉군 천부3길 8-0,외국식,3
45,가야밀면,경북 울릉군 봉래2길 13-0,한식,2
45,세진식당,경북 울릉군 저동1길 36-91,한식,2
