연령대,남성방문 비율,여성방문 비율
70세 이상,2.4,3.4
60~69세,8.9,7.6
50~59세,11.8,9.5
40~49세,10.3,9.1
30~39세,8.6,6.3
20~29세,8.0,5.3
10~19세,3.4,3.6
