연령대,남성방문 비율,여성방문 비율
70세 이상,2.9,2.8
60~69세,9.0,6.5
50~59세,10.0,9.1
40~49세,12.1,7.8
30~39세,10.0,8.7
20~29세,7.3,7.3
10~19세,2.5,2.5
