동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
23,143,기타가족,가족_오빠_언니,자연경관,공원_숲_정원,울산대공원
9,119,자녀,아들_딸내미_청소년,미식,카페_소스_차,울산대공원
3,45,연인,커플,문화예술,동물원_전시관_서점,울산대공원
3,20,친구,지인_친구,레포츠/운동,수영장_놀이터_테마파크,울산대공원
3,17,부모님,친정엄마_아빠,역사유적,다리,울산대공원
1,14,회사동료,직원,휴식/힐링,피크닉_나들이_힐링,울산대공원
1,5,배우자,남편,반려동물,동물,울산대공원
