순위,관광지명,주소,분류,현지인 검색 수
1,김해공항국내선청사,부산 강서구 공항진입로 108-0,교통시설,37682
2,김해국제공항,부산 강서구 공항진입로 108-0,교통시설,36499
3,부산신항,부산 강서구 신항남로 330-0,자연경관(하천/해양),23178
4,부산신항국제터미널,부산 강서구 신항남로 330-0,교통시설,18307
5,부산신항만,부산 강서구 신항남로 330-0,자연경관(하천/해양),10491
6,렛츠런파크부산경남,부산 강서구 가락대로 929-0,육상레저스포츠,10408
7,롯데시네마부산명지,부산 강서구 명지국제6로 107-0,공연시설,8521
8,대저생태공원,부산 강서구,도시공원,5807
9,CGV부산명지,부산 강서구 명지국제8로10번길 38-0,공연시설,5298
10,강서체육공원,부산 강서구 체육공원로 43-0,도시공원,5124
11,맥도생태공원,부산 강서구 공항로 500-0,도시공원,3910
12,신라스테이서부산,부산 강서구 명지국제7로 38-0,호텔,3850
13,스타필드시티명지,부산 강서구 명지국제6로 168-0,쇼핑몰,2801
14,명지시장,부산 강서구 신포길 13-9,시장,2310
15,대저캠핑장,부산 강서구,캠핑,2251
16,가덕도,부산 강서구,자연경관(하천/해양),2090
17,천성항,부산 강서구,자연경관(하천/해양),2088
18,하이스트CC,부산 강서구 과학산단1로 172-0,육상레저스포츠,1820
19,녹산고향동산,부산 강서구,도시공원,1527
20,해라CC,부산 강서구 과학산단로306번길 77-0,육상레저스포츠,1438
21,삼영엠티생곡지점,부산 강서구 생곡산단1로 28-0,기타쇼핑시설,1435
22,천성항방파제등대,부산 강서구,랜드마크관광,1356
23,명지동근린공원,부산 강서구 명지오션시티7로 30-0,도시공원,1228
24,가덕도대항인공동굴,부산 강서구,자연생태,1078
25,명지오이아호텔,부산 강서구 명지국제6로1번길 24-0,호텔,1028
26,울림공원,부산 강서구 명지국제6로318번길 77-0,도시공원,968
27,연대봉,부산 강서구,자연경관(산),844
28,김해체력단련장,부산 강서구,육상레저스포츠,839
29,씨엘오션호텔,부산 강서구 명지국제6로34번길 22-0,호텔,804
30,넘버25호텔명지서부지청점,부산 강서구 명지국제2로28번길 7-0,호텔,801
31,호텔오유,부산 강서구 명지국제6로 21-0,호텔,754
32,더포인트호텔서부지청점,부산 강서구 명지국제2로28번길 8-0,호텔,737
33,대저수문,부산 강서구 공항로 1516-0,기타관광,728
34,반누리반품닷컴서부산점,부산 강서구 유통단지1로57번가길 67-0,기타쇼핑시설,722
35,대항항포진지,부산 강서구,자연생태,682
36,대항방파제,부산 강서구,자연경관(하천/해양),676
37,새바지방파제,부산 강서구,자연경관(하천/해양),668
38,몽키몽키롤러장,부산 강서구 명지국제1로 56-1,육상레저스포츠,665
39,신호공원,부산 강서구,도시공원,639
40,대저수문생태공원,부산 강서구,도시공원,615
41,부산항홍보관,부산 강서구 신항로 96-87,전시시설,580
42,신호공원축구장,부산 강서구,레저스포츠시설,568
43,원업배드민턴센터,부산 강서구 대저로3번길 106-0,기타레저스포츠,497
44,수능엄사,부산 강서구 낙동남로 754-16,종교성지,489
45,가덕도등대,부산 강서구 가덕해안로 1237-0,랜드마크관광,480
46,보람공원,부산 강서구 녹산산단262로14번길 20-0,도시공원,475
47,녹산수문아울렛패션거리,부산 강서구 낙동남로 657-0,기타쇼핑시설,474
48,델타루,부산 강서구,랜드마크관광,471
49,브라운도트호텔명지점,부산 강서구 르노삼성대로 576-6,모텔,460
50,부경배드민턴센터,부산 강서구 대저로155번가길 18-0,기타레저스포츠,456
51,삼호에스엔씨,부산 강서구 공항로265번길 13-15,기타쇼핑시설,455
52,브라운도트호텔신호점,부산 강서구 신호산단1로72번길 33-0,모텔,449
53,다이소부산명지국제신도시점,부산 강서구 명지국제8로 237-0,기타쇼핑시설,426
54,가덕도선착장,부산 강서구,교통시설,412
55,발렌시아CF풋살파크,부산 강서구,기타레저스포츠,411
56,넘버25호텔명지오션시티점 비즈니스,부산 강서구 명지오션시티3로 41-0,호텔,405
57,굿프라임호텔,부산 강서구 과학산단2로 12-0,모텔,403
58,호텔에그,부산 강서구 신호산단1로217번길 33-0,모텔,394
59,청량사,부산 강서구 제도로 29-0,종교성지,390
60,에어포트호텔,부산 강서구 유통단지1로65번길 15-0,호텔,377
61,JK모텔,부산 강서구 르노삼성대로 590-0,모텔,367
62,오션시티호텔,부산 강서구 명지오션시티3로 37-0,모텔,361
63,베스트루이스해밀턴호텔서부산점,부산 강서구 범방3로29번길 6-0,호텔,353
63,호텔프렌치코드명지점,부산 강서구 명지오션시티5로 8-0,호텔,353
65,부산배드민턴센터,부산 강서구 낙동북로 41-0,기타레저스포츠,347
66,블랑호텔,부산 강서구 신호산단1로217번길 10-0,모텔,344
67,대저생태공원파크골프장,부산 강서구,육상레저스포츠,343
67,하카전자담배명지직영점,부산 강서구 명지오션시티4로 100-0,기타쇼핑시설,343
69,사이버모텔,부산 강서구 명지오션시티5로 18-0,모텔,336
70,대진통상,부산 강서구 평강로 305-0,기타쇼핑시설,334
71,더델타배드민턴센터,부산 강서구 공항앞길85번길 68-0,기타레저스포츠,327
72,다이소부산명지오션시티점,부산 강서구 명지오션시티4로 87-0,기타쇼핑시설,323
73,플라타,부산 강서구 명지오션시티4로 67-0,기타쇼핑시설,319
74,에어풋살파크,부산 강서구 강동신덕1길 6-0,레저스포츠시설,316
75,조이배드민턴센터,부산 강서구 대저로89번가길 59-0,기타레저스포츠,305
76,S모텔,부산 강서구 신호산단1로217번길 37-0,모텔,300
77,다다바스,부산 강서구 대저로197번길 41-63,기타쇼핑시설,299
78,강동배드민턴센터,부산 강서구 낙동북로126번길 56-0,기타레저스포츠,283
79,에어스카이호텔,부산 강서구 유통단지1로57번길 2-0,호텔,268
80,대항선착장,부산 강서구 가덕해안로 0-0,자연경관(하천/해양),265
81,부산신항남컨테이너부두,부산 강서구 신항남로 454-0,자연경관(하천/해양),264
82,부산자원순환협력센터,부산 강서구 생곡산단1로24번길 58-0,전시시설,261
83,헤르몬호텔,부산 강서구 과학산단2로10번길 23-0,호텔,251
84,새바지항,부산 강서구,교통시설,248
85,더블유모텔,부산 강서구 르노삼성대로 598-0,모텔,247
86,서부산25시야구센터,부산 강서구 공항앞길221번길 46-0,기타레저스포츠,244
87,명지동근린공원축구장,부산 강서구 명지오션시티10로 80-0,레저스포츠시설,231
88,FC벤시더유소년축구클럽,부산 강서구 신포길83번길 15-0,기타레저스포츠,225
88,외양포일본군포진지,부산 강서구 가덕해안로 1309-0,기타관광,225
90,헤리티지디자인호텔,부산 강서구 르노삼성대로 592-0,모텔,222
91,두문방파제,부산 강서구 가덕해안로 0-0,자연경관(하천/해양),212
92,FCMJ풋볼아카데미,부산 강서구 영강길 140-0,기타레저스포츠,208
93,더브레인호텔,부산 강서구 신호산단1로72번길 58-0,호텔,204
94,비엠호텔,부산 강서구 르노삼성대로 576-2,모텔,197
94,산들강,부산 강서구 식만로 271-5,시장,197
