기준연월,지역명,검색량(건)
202108,부산광역시 강서구 ,446
202109,부산광역시 강서구 ,401
202110,부산광역시 강서구 ,380
202111,부산광역시 강서구 ,540
202112,부산광역시 강서구 ,236
202201,부산광역시 강서구 ,550
202202,부산광역시 강서구 ,74
202203,부산광역시 강서구 ,68
202204,부산광역시 강서구 ,41
202205,부산광역시 강서구 ,134
202206,부산광역시 강서구 ,97
202207,부산광역시 강서구 ,111
