동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
195,1784,기타가족,가족_친척_손주,미식,카카오_비빔냉면_맛집
143,298,연인,남자친구_여친_커플,문화예술,공장_노래방_갤러리
134,257,자녀,학생_자녀_청소년,자연경관,해안_공원_갯벌
51,73,학생,고딩_중딩_대학생,레포츠/운동,경마공원_골프연습장_수상스키
32,22,회사동료,직원_부장_동료,반려동물,동물보호_반려동물_유기견
26,21,부모님,어머니_모녀_부모님,역사유적,사찰_교회_한옥
12,14,배우자,와이프_부인_남편,휴식/힐링,물멍_나들이_피크닉
9,3,싱글,싱글,체험,수학여행
4,0,친구,절친_친구_지인,,
