기준연월,방문비율
20220811,96.4
20220812,100.2
20220813,146.9
20220814,154.5
20220815,108.2
20220816,103.1
20220817,105.7
20220818,91.4
20220819,96.0
20220820,122.3
20220821,118.6
20220822,87.9
20220823,104.8
20220824,109.4
20220825,102.5
20220826,105.6
20220827,137.7
20220828,120.4
20220829,89.5
20220830,106.8
20220831,109.6
20220901,105.0
20220902,111.6
20220903,157.2
20220904,146.2
20220905,95.8
20220906,110.5
20220907,109.8
20220908,103.6
20220909,142.9
20220910,194.0
20220911,190.9
20220912,175.9
20220913,147.6
20220914,149.0
20220915,117.0
20220916,125.9
20220917,174.5
20220918,161.6
20220919,104.5
20220920,123.8
20220921,125.0
20220922,119.2
20220923,126.2
20220924,178.4
20220925,163.5
20220926,111.2
20220927,131.0
20220928,125.7
20220929,121.5
20220930,128.2
20221001,219.2
20221002,208.1
20221003,143.6
20221004,99.4
20221005,106.6
20221006,104.3
20221007,120.0
20221008,218.2
20221009,210.7
20221010,175.4
20221011,136.7
20221012,143.4
20221013,141.3
20221014,160.7
20221015,228.1
20221016,214.6
20221017,92.8
20221018,107.9
20221019,113.9
20221020,111.9
20221021,129.2
20221022,229.0
20221023,216.8
20221024,104.0
20221025,115.6
20221026,125.2
20221027,124.6
20221028,135.8
20221029,235.7
20221030,220.7
20221031,104.0
20221101,108.6
20221102,110.3
20221103,107.9
20221104,116.3
20221105,167.3
20221106,152.9
20221107,98.7
20221108,108.2
