동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
2,10,부모님,아빠,자연경관,휴양림_바다_자연휴양림,국립 희리산해송자연휴양림
0,8,,,레포츠/운동,수영장_놀이터_짚라인,국립 희리산해송자연휴양림
0,2,,,역사유적,한옥,국립 희리산해송자연휴양림
0,2,,,체험,한옥스테이,국립 희리산해송자연휴양림
0,1,,,미식,커피,국립 희리산해송자연휴양림
