순위,업소명,주소,분류,현지인 검색 수
1,혜경궁베이커리,경기 화성시 보통내길219번길 13-12,간이음식,26111
2,포근베이커리,경기 화성시 동탄순환대로3길 27-15,간이음식,20745
3,카페아스타나,경기 화성시 효행로 1203-8,카페/찻집,16247
4,어반리st,경기 화성시 장지로 60-12,카페/찻집,15674
5,맥도날드화성향남DT점,경기 화성시 행정남로 120-0,간이음식,12680
6,최미삼순대국능동점,경기 화성시 동탄지성로 187-0,한식,12313
7,더포레,경기 화성시 두렁바위길 49-13,카페/찻집,12262
8,맥도날드동탄SK DT점,경기 화성시 효행로 1260-0,간이음식,11739
9,스타벅스동탄능동DT점,경기 화성시 동탄지성로 203-0,카페/찻집,10473
10,청학동칡냉면,경기 화성시 효행로 466-0,한식,10148
11,하얀풍차제과점동탄역점,경기 화성시 동탄대로 495-0,간이음식,9012
12,쿠우쿠우동탄2신도시점,경기 화성시 동탄대로 469-12,외국식,8872
13,카페인중리,경기 화성시 풀무골로 127-0,카페/찻집,7575
14,야자수마을카페,경기 화성시 밸미길 242-39,카페/찻집,7350
15,칠보농원,경기 화성시 화성로 2435-8,외국식,7026
16,마롱카페,경기 화성시 세자로 251-0,카페/찻집,6612
17,버거킹동탄2신도시SK점,경기 화성시 동탄순환대로 731-0,간이음식,6581
18,일리에콩브레,경기 화성시 풀무골로 19-4,간이음식,6533
19,버거킹화성능동FS점,경기 화성시 동탄지성로 190-0,간이음식,6464
20,맥도날드병점DT점,경기 화성시 경기대로 1004-0,간이음식,6423
21,곤드레밥집,경기 화성시 10용사로 404-0,한식,6040
22,포레스트호수공원점,경기 화성시 동탄순환대로3길 28-14,외국식,5916
23,스타벅스화성반월DT점,경기 화성시 효행로 1241-0,카페/찻집,5691
24,리옹동탄본점,경기 화성시 동탄치동천로3길 6-27,외국식,5419
25,관악정,경기 화성시 중리길 183-0,한식,5315
26,망향비빔국수화성점,경기 화성시 효행로 1336-0,한식,5306
27,퀸스타운,경기 화성시 동탄기흥로520번나길 20-0,카페/찻집,5263
28,롤링핀향남점,경기 화성시 서봉로 323-5,간이음식,5135
29,물레방아,경기 화성시 제부로 461-0,외국식,5072
30,스타벅스화성병점DT점,경기 화성시 효행로 1015-0,카페/찻집,5015
31,산골추어탕,경기 화성시 가능골2길 39-0,한식,4953
32,아웃백스테이크하우스동탄점,경기 화성시 동탄중앙로 220-0,외국식,4823
33,버거킹화성향남DT점,경기 화성시 상신하길로 388-0,간이음식,4739
34,스타벅스화성봉담DT점,경기 화성시 효행로 219-0,카페/찻집,4651
