동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
348,3525,기타가족,형_패밀리_이모,미식,맛집_음료_베이커리
166,845,연인,애인_커플_예비신부,자연경관,농장_화산_공원
157,721,친구,지인_친구_절친,레포츠/운동,글램핑_캠핑_테마파크
95,548,자녀,청소년_아들_딸,문화예술,공장_역사박물관_박물관
89,412,회사동료,사원_대리_차장,휴식/힐링,나들이_차크닉_힐링
65,304,학생,중학생_대학생_중딩,역사유적,무덤_세계문화유산_다리
63,184,배우자,부인_신랑_배우자,반려동물,애견_애완견_애완동물
40,72,부모님,아버지_친정엄마_할아버지,체험,갯벌체험_수학여행_승마체험
31,0,싱글,독신_혼자_싱글,,
