연령대,남성방문 비율,여성방문 비율
70세 이상,4.4,4.6
60~69세,12.7,7.6
50~59세,22.7,10.8
40~49세,10.3,9.4
30~39세,3.4,4.3
20~29세,3.4,2.6
10~19세,1.7,1.5
