순위,업소명,주소,분류,현지인 검색 수
1,사나이짬뽕[중식],충북 괴산군 송문로덕평길 26-0,외국식,375
2,괴산한우타운,충북 괴산군 괴강로 632-0,한식,321
3,능이랑,충북 괴산군 모래재로원터1길 1-0,한식,302
4,한옥카페숲,충북 괴산군 명태재로송동5길 67-35,카페/찻집,296
5,뭐하농하우스,충북 괴산군 충민로 694-5,카페/찻집,292
6,팜바라기카페,충북 괴산군 자연식품길 31-0,카페/찻집,233
7,만두집,충북 괴산군 읍내로 139-0,한식,191
8,카페청안,충북 괴산군 금신로 127-0,카페/찻집,183
9,롯데리아괴산,충북 괴산군 괴강로 4-0,간이음식,180
10,다래정,충북 괴산군 동진천길 165-0,한식,155
11,맛식당,충북 괴산군 괴강로 12-0,한식,142
12,불정양어장횟집,충북 괴산군 삼방연지길 9-0,외국식,125
12,이디야커피충북괴산점,충북 괴산군 읍내로11길 4-0,카페/찻집,125
14,우리매운탕,충북 괴산군 괴강로느티울길 8-2,한식,124
15,파리바게뜨충북괴산점,충북 괴산군 읍내로2길 55-4,간이음식,117
16,괴산산막이매운탕,충북 괴산군 산막이옛길 80-11,한식,114
17,신기송어장횟집,충북 괴산군 괴산로신기2길 8-25,외국식,102
18,오십년할머니집,충북 괴산군 괴강로느티울길 8-1,한식,100
19,서울식당,충북 괴산군 읍내로 283-1,한식,91
20,목도민물매운탕,충북 괴산군 오창로 582-0,한식,90
20,올어바웃카스테라,충북 괴산군 송문로덕평1길 23-0,간이음식,90
20,즐거운 날,충북 괴산군 읍내로2길 33-0,한식,90
23,가리티커피,충북 괴산군 괴강로 636-0,카페/찻집,84
24,목도빵집,충북 괴산군 목도로 35-1,간이음식,82
25,대가짬뽕[중식],충북 괴산군 충민로 725-0,외국식,79
26,홍가네중화요리[중식],충북 괴산군 읍내로18길 19-1,외국식,77
27,시원해물칼국수,충북 괴산군 읍내로12길 27-0,한식,76
28,영계,충북 괴산군 송문로옥성1길 112-0,한식,74
29,알콩달콩까망염소[한식],충북 괴산군 괴강로 211-0,한식,73
30,두천매운탕,충북 괴산군 괴강로 308-0,한식,72
31,배스킨라빈스충북괴산점,충북 괴산군 읍내로11길 14-0,간이음식,69
31,이백송의원조꼬막짬뽕,충북 괴산군 문무로역고개길 94-0,외국식,69
33,부흥송어장,충북 괴산군 금평로 322-0,외국식,66
34,장연식당,충북 괴산군 읍내로18길 24-0,한식,58
35,부원칼국수,충북 괴산군 문무로 249-0,한식,56
36,자성화맛집코다리네충북괴산점,충북 괴산군 괴강로두천1길 19-0,한식,55
37,멍석집,충북 괴산군 괴강로 516-0,한식,50
38,짚은목맛집,충북 괴산군 산막이옛길 80-4,한식,49
38,청이랑콩이랑,충북 괴산군 읍내로 321-0,한식,49
40,옛날병천순대,충북 괴산군 광덕1길 37-0,한식,47
41,선유동휴게소식당,충북 괴산군 선유동길 139-0,한식,46
41,청풍면옥,충북 괴산군 읍내로2길 42-0,한식,46
43,괴산올갱이해장국,충북 괴산군 괴강로 553-0,한식,45
43,카페제이스반,충북 괴산군 읍내로2길 28-0,카페/찻집,45
45,괴강매점휴게소,충북 괴산군 괴강로 211-0,한식,43
46,괴산손짜장[중식],충북 괴산군 읍내로18길 19-1,외국식,41
47,괴강다리매운탕,충북 괴산군 괴강로느티울길 32-1,한식,40
48,괴짜루[중식],충북 괴산군 자연드림길 240-0,외국식,39
48,얼음골식당,충북 괴산군 충민로 1085-0,외국식,39
50,바우정,충북 괴산군 읍내로13길 73-8,한식,38
50,산골식당,충북 괴산군 미선로 856-13,한식,38
52,상록숯불갈비,충북 괴산군 읍내로16길 3-8,한식,34
53,거기찻집,충북 괴산군 새재로 1860-0,카페/찻집,33
53,괴산수라원짬뽕점문점[중식],충북 괴산군 괴산로 3202-4,외국식,33
53,쌍곡금호쉼터,충북 괴산군 쌍곡로 5-0,한식,33
56,자연밥상,충북 괴산군 칠성로 87-0,한식,31
57,나드리김밥천국괴산점,충북 괴산군 읍내로2길 55-3,간이음식,30
57,소보양본가괴산점,충북 괴산군 읍내로15길 46-0,한식,30
57,괴산자연드림파크식당,충북 괴산군 자연식품1길 14-0,기타음식,30
60,괴산매운탕,충북 괴산군 괴강로 248-0,한식,29
60,그레이엠,충북 괴산군,카페/찻집,29
60,두찜충북괴산점,충북 괴산군 읍내로19길 6-0,외국식,29
60,족발야시장충북괴산점,충북 괴산군 제월로 169-0,외국식,29
