순위,업소명,주소,분류,현지인 검색 수
1,맥도날드충남홍성DT점,충남 홍성군 충서로 1528-0,간이음식,2065
2,스타벅스충남도청점,충남 홍성군 청사로150번길 24-0,카페/찻집,1747
3,좋은아침페스츄리홍성내포점,충남 홍성군 홍덕서로 166-81,간이음식,1649
4,K카페,충남 홍성군 용봉산2길 41-0,카페/찻집,1553
5,백소정[일식],충남 홍성군 애향6길 19-0,외국식,1248
6,쿠우쿠우홍성내포점,충남 홍성군 청사로174번길 2-0,외국식,1167
7,결성칼국수,충남 홍성군 구성남로 31-0,한식,973
8,카페드하리,충남 홍성군 남당항로 860-0,카페/찻집,798
9,내포해물촌,충남 홍성군 조양로246번길 80-0,외국식,789
10,할리스충남도청점,충남 홍성군 청사로174번길 25-0,카페/찻집,769
11,버거킹충남도청점,충남 홍성군 청사로174번길 2-0,간이음식,752
12,더호봉,충남 홍성군 내포로 58-0,카페/찻집,728
13,용봉산호랭이,충남 홍성군 의향로 283-0,외국식,715
14,내당한우,충남 홍성군 아문길52번길 6-0,한식,709
15,면천갈비,충남 홍성군 애향3길 21-0,한식,703
16,내포기사식당,충남 홍성군 충서로 1547-0,외국식,682
17,순만,충남 홍성군 금북로 52-56,한식,661
18,고야커피,충남 홍성군 와룡로 426-16,카페/찻집,646
19,롯데리아충남도청점,충남 홍성군 의향로 263-0,간이음식,622
20,비츠카페,충남 홍성군 남당항로72번길 1-0,카페/찻집,586
21,도미노피자홍성내포점,충남 홍성군 충남대로 140-0,간이음식,511
22,꽃피는화덕피자디485내포홍성점,충남 홍성군 애향2길 19-0,간이음식,493
22,지산흑돌[한식],충남 홍성군 홍북로453번길 47-7,한식,493
24,케렌시아,충남 홍성군 남당항로213번길 96-0,카페/찻집,484
25,홍성막국수,충남 홍성군 충서로 1693-0,한식,379
26,일미옥불고기,충남 홍성군 소향길 66-0,한식,377
26,황금코다리홍성점,충남 홍성군 용봉산1길 18-0,한식,377
28,한밭식당,충남 홍성군 광천로299번길 6-1,한식,358
29,봉근식탁,충남 홍성군 청사로174번길 17-0,한식,347
29,한올채,충남 홍성군 광금북로 419-0,한식,347
31,더본감자탕,충남 홍성군 내포로156번길 36-0,한식,342
32,투썸플레이스홍성소향점,충남 홍성군 도청대로 7-0,카페/찻집,335
33,돌산가든,충남 홍성군 용봉산2길 37-0,한식,332
34,신짬뽕일번지[중식],충남 홍성군 애향5길 8-1,외국식,317
35,이화원,충남 홍성군 청사로 152-0,외국식,310
36,도미노피자홍성점,충남 홍성군 홍성천길 318-0,간이음식,308
37,정든보쌈,충남 홍성군 월계2길 5-4,외국식,296
38,홍담,충남 홍성군 구성북로202번길 7-0,카페/찻집,294
39,오유미당내포신도시점,충남 홍성군 의향로 283-0,외국식,282
40,한우본,충남 홍성군 문화로72번길 29-0,한식,281
41,동산반점[중식],충남 홍성군 내포로 884-10,외국식,279
42,그린브라운,충남 홍성군 수덕사로51번길 17-0,카페/찻집,266
43,롤링파스타내포신도시점,충남 홍성군 청사로 146-0,외국식,261
44,홍성한우프라자,충남 홍성군 용봉산2길 10-0,한식,256
45,만수무강가든,충남 홍성군 홍장북로 103-0,한식,249
46,내포복집,충남 홍성군 애향4길 13-0,외국식,243
47,소복갈비,충남 홍성군 월계2길 5-6,한식,240
47,아메리칸트레이내포신도시점,충남 홍성군 애향5길 35-0,간이음식,240
49,꽃피는화덕피자D485홍성내포점,충남 홍성군 애향2길 19-0,간이음식,231
50,언니네손칼국수,충남 홍성군 남당항로79번길 2-35,한식,225
51,파리바게뜨내포신도시점,충남 홍성군 청사로 152-0,간이음식,223
51,홍성구항한우,충남 홍성군 구항길 99-0,한식,223
53,고박사냉면초계막국수홍성본점,충남 홍성군 월산로50번길 41-0,한식,216
54,홍남만두,충남 홍성군 아문길52번길 3-0,한식,213
55,삼삼복집,충남 홍성군 갈산로114번길 7-3,외국식,206
56,설빙충남내포신도시점,충남 홍성군 청사로150번길 19-11,카페/찻집,202
57,롯데리아충남광천점,충남 홍성군 광천로329번길 3-0,간이음식,201
58,만섬[한식],충남 홍성군 내포로251번길 26-0,한식,199
58,옛날순대국밥 내포점,충남 홍성군 애향4길 14-0,한식,199
60,포아이니내포신도시점,충남 홍성군 청사로150번길 20-0,외국식,198
61,단가네속살칼국수,충남 홍성군 도청대로 208-0,한식,197
