동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
88,1563,연인,애인_커플_남자친구,미식,맛집_바나나_수박
72,610,기타가족,가족_사촌_식구,자연경관,시골_전망대_해안
42,501,회사동료,대리_사원_직원,레포츠/운동,낚시_캠핑_농구장
18,119,부모님,아버님_할머니_어머니,문화예술,노래방_클럽_광장
15,12,자녀,아들_딸_청소년,반려동물,유기견_애견_길고양이
7,11,학생,고딩_고삼_중딩,역사유적,정자_한옥_초가집
5,8,배우자,와이프_신랑_신부,휴식/힐링,호캉스_피크닉_신혼여행
5,5,싱글,싱글,체험,쿠킹클래스_수학여행_조개체험
4,0,친구,지인_친구_동창,,
