연령대,남성방문 비율,여성방문 비율
70세 이상,5.4,4.5
60~69세,14.5,9.2
50~59세,13.3,11.5
40~49세,7.9,6.5
30~39세,6.0,4.3
20~29세,5.1,3.7
10~19세,4.7,2.4
