동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
302,5743,기타가족,가족_고모_친척,미식,맛집_맥주_바나나
282,3320,학생,중딩_고딩_대학생,자연경관,바다_갯벌_해변
214,2339,자녀,아들_청소년_딸,레포츠/운동,캠핑_글램핑_당구장
206,1275,연인,애인_커플_여친,역사유적,한옥_한옥마을_사찰
121,619,회사동료,대리_임원_차장,문화예술,노래방_공장_광장
54,122,배우자,집사람_부인_와이프,휴식/힐링,물멍_산멍_나들이
43,51,부모님,부모님_아버지_모녀,체험,민속놀이체험_승마체험_수학여행
29,44,친구,친구,반려동물,유기견_애견_펫
12,0,싱글,혼자_싱글_혼행,,
