순위,관광지명,주소,분류,외지인 검색 수
1,전주한옥마을,전북 전주시 완산구 기린대로 99-0,역사유적지,321635
2,선유도해수욕장,전북 군산시 선유도1길 235-0,자연경관(하천/해양),96636
3,소노벨변산,전북 부안군 변산해변로 51-0,콘도미니엄,90779
4,채석강,전북 부안군,기타관광,82146
5,광한루원,전북 남원시 요천로 1447-0,기타관광,75055
6,선운사,전북 고창군 선운사로 250-0,종교성지,72906
7,전주동물원,전북 전주시 덕진구 소리로 68-0,테마공원,69514
8,무주덕유산리조트,전북 무주군 만선로 185-0,복합관광시설,66097
9,비응항,전북 군산시,교통시설,62992
10,무주덕유산리조트곤돌라,전북 무주군 만선로 185-0,기타레저스포츠,59945
11,변산해수욕장,전북 부안군,자연경관(하천/해양),57261
12,선유도,전북 군산시 선유남길 34-22,자연경관(하천/해양),55338
13,격포항,전북 부안군 격포중앙길 28-7,자연경관(하천/해양),53993
14,군산CC,전북 군산시 남군산로 1911-13,육상레저스포츠,53301
15,롯데몰군산점,전북 군산시 조촌로 130-0,쇼핑몰,49505
16,전주월드컵경기장,전북 전주시 덕진구 기린대로 1055-0,레저스포츠시설,49225
17,남부시장,전북 전주시 완산구 풍남문2길 63-0,시장,47033
18,은파호수공원,전북 군산시 은파순환길 9-0,도시공원,44797
19,내장산국립공원,전북 정읍시,자연공원,42222
20,대둔산케이블카,전북 완주군 대둔산공원길 55-0,기타관광,39480
21,금산사,전북 김제시 모악15길 1-0,종교성지,39302
22,라한호텔전주,전북 전주시 완산구 기린대로 85-0,호텔,38745
23,내소사,전북 부안군 내소사로 243-0,종교성지,36432
24,한국도로공사 수목원,전북 전주시 덕진구,자연공원,36016
25,구시포해수욕장,전북 고창군,자연경관(하천/해양),34840
26,채계산출렁다리,전북 순창군 담순로 2172-33,기타관광,33831
27,전주덕진공원,전북 전주시 덕진구 권삼득로 390-0,도시공원,32847
28,군산수산물종합센터,전북 군산시 내항2길 216-0,시장,32103
29,군산공항,전북 군산시 산동길 2-0,교통시설,31352
30,곰소항,전북 부안군 곰소항길 62-5,자연경관(하천/해양),31240
31,더메이호텔,전북 전주시 덕진구 기린대로 800-0,호텔,30948
32,클럽디금강,전북 익산시 강변로 130-0,육상레저스포츠,27992
33,강천산군립공원,전북 순창군,자연공원,27833
34,라마다전주호텔,전북 전주시 완산구 팔달로 227-0,호텔,27180
35,군산근대역사박물관,전북 군산시 해망로 240-0,전시시설,25380
36,베스트웨스턴플러스전주호텔,전북 전주시 완산구 현무1길 41-0,호텔,23772
37,선운산도립공원,전북 고창군 선운사로 158-6,자연공원,23391
38,동호해수욕장,전북 고창군 구동호1길 17-9,자연경관(하천/해양),23228
39,마이산,전북 진안군 마이산남로 367-0,자연경관(산),23157
40,써미트컨트리클럽,전북 진안군 부귀로 72-161,육상레저스포츠,22954
41,초원사진관,전북 군산시 구영2길 12-1,기타문화관광지,22024
42,고창읍성,전북 고창군,역사유적지,21976
43,그랜드힐스턴호텔,전북 전주시 완산구 서곡5길 22-5,호텔,21823
44,순창용궐산하늘길,전북 순창군,기타관광,21074
45,마이산탑사,전북 진안군 마이산남로 367-0,종교성지,20817
46,태권도원,전북 무주군 무설로 1482-0,기타관광,20431
47,미륵사지,전북 익산시 미륵사지로 362-0,역사유적지,20076
48,격포해넘이해수욕장,전북 부안군,자연경관(하천/해양),19911
49,고창CC,전북 고창군 애향갯벌로 70-0,육상레저스포츠,19816
50,라마다호텔군산,전북 군산시 대학로 400-0,호텔,19757
51,드래곤레이크CC,전북 남원시 대사로 498-0,육상레저스포츠,19679
52,내장산골프앤리조트,전북 정읍시 첨단과학로 476-0,육상레저스포츠,19637
53,국립전주박물관,전북 전주시 완산구 쑥고개로 249-0,전시시설,19054
54,석정힐CC,전북 고창군 석정2로 192-0,육상레저스포츠,18383
55,강천사,전북 순창군 강천산길 270-0,종교성지,18104
56,야미도선착장,전북 군산시 야미도4길 0-0,교통시설,18100
57,에이본호텔군산,전북 군산시 해망로 10-0,호텔,17777
58,전주샹그릴라CC,전북 임실군 수지로 559-90,육상레저스포츠,16983
59,상떼힐익산CC,전북 익산시 무왕로38길 111-0,육상레저스포츠,16832
60,모악산도립공원,전북 김제시,자연공원,16798
61,무주반디랜드,전북 무주군 무설로 1324-0,도시공원,16790
62,엠카운티스파힐스CC,전북 김제시 온천길 37-0,육상레저스포츠,16646
63,국립신시도자연휴양림,전북 군산시 신시도길 134-3,자연공원,16629
64,격포항수산시장,전북 부안군 격포중앙길 28-4,시장,16325
65,베스트웨스턴군산호텔,전북 군산시 새만금북로 435-0,호텔,16222
66,골프존카운티 무주,전북 무주군 장무로 1537-21,육상레저스포츠,15974
67,한국소리문화의전당,전북 전주시 덕진구 소리로 31-0,공연시설,15952
68,변산반도국립공원,전북 부안군,자연공원,15741
69,부안상설시장,전북 부안군 부풍로 47-0,시장,15648
70,무주덕유산리조트스키장,전북 무주군 만선로 185-0,육상레저스포츠,15588
71,모항해수욕장,전북 부안군,자연경관(하천/해양),15008
72,머루와인동굴,전북 무주군 산성로 359-0,기타관광,14928
73,학원농장,전북 고창군 학원농장길 158-6,농/산/어촌체험,14885
74,스위트호텔남원,전북 남원시 원천로 217-0,호텔,14798
75,고사포해수욕장,전북 부안군,자연경관(하천/해양),14782
76,고창청보리밭축제,전북 고창군 학원농장길 158-6,기타문화관광지,14557
77,내장산케이블카,전북 정읍시 내장산로 1179-11,기타관광,14358
78,익산보석박물관휴관중(2022년07월01일개관예정),전북 익산시 호반로 8-0,전시시설,14274
79,신시도선착장,전북 군산시 새만금로 1563-34,교통시설,14202
80,용궐산치유의숲,전북 순창군,자연공원,14084
81,태인CC,전북 정읍시 상증길 6-22,육상레저스포츠,13708
82,장수골프리조트,전북 장수군 장안산로 303-0,육상레저스포츠,13633
83,내장산,전북 정읍시 내장산로 936-0,자연경관(산),13461
84,뱀사골계곡,전북 남원시,자연경관(산),13440
85,군산신흥동일본식가옥,전북 군산시 구영1길 17-0,역사유적지,13255
86,골프존카운티선운,전북 고창군 운곡로 418-0,육상레저스포츠,13122
87,옥정호,전북 임실군,자연경관(하천/해양),13110
88,금강하구둑,전북 군산시 철새로 120-0,기타관광,13028
89,동국사,전북 군산시 동국사길 16-0,종교성지,12706
90,나봄리조트,전북 무주군 월곡길 45-0,콘도미니엄,12416
91,용담댐조각공원,전북 진안군,도시공원,12374
92,장자도,전북 군산시 장자도1길 10-0,자연경관(하천/해양),12287
93,송광사,전북 완주군 송광수만로 255-16,종교성지,12171
94,무주구천동계곡,전북 무주군,자연경관(산),12137
95,켄싱턴리조트지리산남원점,전북 남원시 소리길 66-0,콘도미니엄,12020
96,남원상록골프장,전북 남원시 월계길 11-0,육상레저스포츠,11919
97,전북도립미술관,전북 완주군 모악산길 111-6,전시시설,11831
98,아원고택,전북 완주군 송광수만로 516-7,기타숙박,11788
99,심포항,전북 김제시,자연경관(하천/해양),11587
100,운일암반일암,전북 진안군,자연경관(산),11436
