순위,관광지명,주소,분류,외지인 검색 수
1,신라호텔서울,서울 중구 동호로 249-0,호텔,195106
2,롯데호텔서울점,서울 중구 을지로 30-0,호텔,114850
3,웨스틴조선호텔,서울 중구 소공로 106-0,호텔,110345
4,밀레니엄서울힐튼호텔,서울 중구 소월로 50-0,호텔,100036
5,더플라자호텔,서울 중구 소공로 119-0,호텔,81965
6,두산타워,서울 중구 장충단로 275-0,쇼핑몰,81742
7,방산종합시장,서울 중구 동호로37길 20-0,시장,74716
8,반얀트리클럽앤스파서울,서울 중구 장충단로 60-0,호텔,71185
9,밀리오레동대문점,서울 중구 장충단로 263-0,쇼핑몰,69091
10,국립극장,서울 중구 장충단로 59-0,공연시설,60348
11,충무아트센터,서울 중구 퇴계로 387-0,공연시설,56048
12,남대문시장,서울 중구,시장,49089
13,제일평화시장,서울 중구 마장로 13-0,시장,44121
14,디오트쇼핑몰,서울 중구 다산로 293-0,쇼핑몰,43490
15,노보텔앰배서더호텔서울동대문,서울 중구 을지로 238-0,호텔,41497
16,코리아나호텔서울,서울 중구 세종대로 135-0,호텔,39367
17,호텔PJ,서울 중구 마른내로 71-0,호텔,35439
18,남산공원,서울 중구 소파로 46-0,도시공원,28373
19,누죤,서울 중구 을지로45길 62-0,쇼핑몰,28199
20,ddp패션몰,서울 중구 마장로 22-0,쇼핑몰,26077
21,롯데시티호텔명동,서울 중구 삼일대로 362-0,호텔,25832
22,레스케이프호텔,서울 중구 퇴계로 67-0,호텔,24998
23,코트야드바이메리어트서울남대문,서울 중구 남대문로 9-0,호텔,24188
24,앰배서더서울풀만호텔,서울 중구 동호로 287-0,호텔,24015
25,신라면세점서울점,서울 중구 동호로 249-0,면세점,22539
26,서울시립미술관,서울 중구 덕수궁길 61-0,전시시설,21916
27,대한극장,서울 중구 퇴계로 212-0,공연시설,21879
28,프레지던트호텔,서울 중구 을지로 16-0,호텔,21112
29,포포인츠바이쉐라톤조선서울명동,서울 중구 삼일대로10길 36-0,호텔,20231
30,중부시장,서울 중구 을지로32길 34-0,시장,20073
31,청평화시장,서울 중구 청계천로 334-0,시장,19068
32,SFC몰,서울 중구 세종대로 136-0,쇼핑몰,18752
33,황학동주방기구거리,서울 중구,기타쇼핑시설,17865
34,서울중앙시장,서울 중구 퇴계로85길 22-0,시장,17744
35,덕수궁,서울 중구 세종대로 99-0,역사유적지,16862
36,티마크그랜드호텔명동지점,서울 중구 퇴계로 52-0,호텔,16716
37,현대시티아울렛동대문점,서울 중구 장충단로13길 20-0,쇼핑몰,16649
38,명보아트홀,서울 중구 마른내로 47-0,공연시설,15949
39,밀리오레명동점,서울 중구 퇴계로 115-0,쇼핑몰,15673
40,동대문역사문화공원,서울 중구 을지로 281-0,도시공원,15622
41,나인트리프리미어호텔명동2,서울 중구 마른내로 28-0,호텔,15568
42,프레이저플레이스센트럴서울,서울 중구 통일로 78-0,호텔,14915
43,라마다호텔앤스위트서울남대문,서울 중구 칠패로 27-0,호텔,14474
44,손기정체육공원,서울 중구 손기정로 101-0,도시공원,14360
45,에이피엠플레이스,서울 중구 을지로 276-0,쇼핑몰,13372
46,호텔스카이파크킹스타운동대문점,서울 중구 장충단로13길 20-0,호텔,13101
47,남산골한옥마을,서울 중구 퇴계로34길 28-0,역사유적지,12915
48,이비스앰배서더호텔명동,서울 중구 남대문로 78-0,호텔,12840
49,신평화패션타운,서울 중구 청계천로 298-0,시장,12815
50,안중근의사기념관,서울 중구 소월로 91-0,전시시설,12670
51,세종호텔,서울 중구 퇴계로 145-0,호텔,12385
52,롯데면세점본점,서울 중구 남대문로 81-0,면세점,12271
53,서소문성지역사박물관,서울 중구 칠패로 5-0,전시시설,12169
54,맥스타일,서울 중구 마장로 3-0,쇼핑몰,12063
55,남산케이블카,서울 중구 소파로 83-0,기타관광,11980
56,조선일보미술관,서울 중구 세종대로21길 33-0,전시시설,10728
57,라마다서울동대문,서울 중구 동호로 354-0,호텔,10592
58,평화시장,서울 중구 청계천로 274-0,시장,10465
59,서울로얄호텔,서울 중구 명동길 61-0,호텔,10353
60,알로프트호텔서울명동,서울 중구 남대문로 56-0,호텔,10303
61,호텔그레이스리서울,서울 중구 세종대로12길 12-0,호텔,10288
62,HelloAPM,서울 중구 장충단로 253-0,쇼핑몰,9890
63,ENA스위트호텔,서울 중구 세종대로11길 36-0,호텔,8787
64,만리재길,서울 중구,자연경관(산),8421
65,퍼시픽호텔,서울 중구 퇴계로20길 2-0,호텔,8120
66,호암아트홀,서울 중구 서소문로 88-0,공연시설,7884
67,숭례문,서울 중구 세종대로 40-0,역사유적지,7867
68,화폐박물관,서울 중구 남대문로 39-0,전시시설,7315
69,롯데호텔L7명동,서울 중구 퇴계로 137-0,호텔,7231
70,밀리오레호텔서울명동,서울 중구 퇴계로 115-0,호텔,7106
71,메가박스동대문,서울 중구 장충단로 247-0,공연시설,7044
72,국립정동극장,서울 중구 정동길 43-0,공연시설,7023
73,동화상가,서울 중구 장충단로13길 34-0,시장,6789
74,서소문역사공원,서울 중구 칠패로 5-0,도시공원,6422
75,혜양엘리시움,서울 중구 마장로1길 18-0,쇼핑몰,6245
76,신세계면세점명동점,서울 중구 퇴계로 77-0,면세점,6212
77,삼익패션타운,서울 중구 남대문시장8길 7-0,쇼핑몰,5910
78,웨스턴 코업호텔&레지던스,서울 중구 을지로 228-0,호텔,5506
79,호텔신라영빈관,서울 중구 동호로 249-0,호텔,5436
80,CGV동대문,서울 중구 장충단로13길 20-0,공연시설,5425
81,디자이너클럽,서울 중구 을지로45길 72-0,쇼핑몰,5421
82,메사,서울 중구 남대문시장10길 2-0,쇼핑몰,5254
83,호텔더디자이너스동대문점,서울 중구 퇴계로 306-0,호텔,5076
84,아트리움바비엥2,서울 중구 통일로 114-0,호텔,4970
85,오리엔스호텔&레지던스,서울 중구 삼일대로2길 50-0,호텔,4918
86,청계천공구상가,서울 중구,기타쇼핑시설,4747
87,소테츠호텔즈더스프라지르서울명동,서울 중구 남대문로5길 15-0,호텔,4730
87,CGV명동역씨네라이브러리,서울 중구 퇴계로 123-0,공연시설,4730
89,나인트리호텔동대문,서울 중구 을지로 224-0,호텔,4663
90,피크닉,서울 중구 퇴계로6가길 30-0,전시시설,4652
91,아트프라자,서울 중구 마장로1길 28-0,쇼핑몰,4630
92,이비스스타일앰배서더명동,서울 중구 삼일대로 302-0,호텔,4628
93,호텔스카이파크동대문1호점,서울 중구 동호로 335-0,호텔,4310
94,광희문,서울 중구,역사유적지,4281
95,이화여고100주년기념관,서울 중구 정동길 26-0,전시시설,4074
96,CGV명동,서울 중구 명동길 14-0,공연시설,4055
97,국립현대미술관덕수궁관,서울 중구 세종대로 99-0,전시시설,4050
98,베스트웨스턴프리미어호텔국도,서울 중구 을지로 164-0,호텔,4018
99,세븐럭강북힐튼점,서울 중구 소월로 50-0,기타문화관광지,3962
100,서울유스호스텔,서울 중구 퇴계로26가길 6-0,호스텔,3948
