순위,업소명,주소,분류,현지인 검색 수
1,신당동떡볶이타운,서울 중구,기타음식,6641
2,필동면옥,서울 중구 서애로 26-0,한식,2368
3,우래옥본점,서울 중구 창경궁로 62-29,한식,2187
4,원할머니보쌈족발본점,서울 중구 난계로 201-0,외국식,1314
5,APM럭스카페,서울 중구 퇴계로73길 51-0,카페/찻집,1231
6,태극당장충본점,서울 중구 동호로24길 7-0,간이음식,1220
7,오장동흥남집본점,서울 중구 마른내로 114-0,한식,1215
8,마복림떡볶이,서울 중구 다산로35길 5-0,간이음식,1208
9,오장동함흥냉면,서울 중구 마른내로 108-0,한식,1196
9,호박식당약수본점,서울 중구 다산로 154-0,한식,1196
11,버거킹약수역점,서울 중구 다산로 142-0,간이음식,1181
12,양미옥을지로본점,서울 중구 충무로 62-0,외국식,1056
13,한국의집[한식],서울 중구 퇴계로36길 10-0,한식,969
14,평양면옥장충본점,서울 중구 장충단로 207-0,한식,845
15,파리바게뜨남산점,서울 중구 다산로 32-0,간이음식,769
16,진주회관,서울 중구 세종대로11길 26-0,한식,756
17,제주은희네해장국을지로4가직영점,서울 중구 창경궁로5길 5-0,한식,736
18,금돼지식당,서울 중구 다산로 149-0,한식,687
19,원조남산돈까스,서울 중구 소파로 23-0,외국식,602
20,명동교자본점,서울 중구 명동10길 29-0,한식,586
21,농축원,서울 중구 동호로24길 19-0,카페/찻집,575
22,VIPS제일제당센터점,서울 중구 동호로 330-0,외국식,560
23,루소랩정동점,서울 중구 정동길 17-0,카페/찻집,553
24,더킹스앰배서더서울풀만호텔,서울 중구 동호로 287-0,외국식,486
25,원조남산왕돈까스,서울 중구 소파로 107-0,외국식,481
26,목멱산방,서울 중구 퇴계로20길 71-0,한식,465
27,버거킹신당역점,서울 중구 다산로 258-0,간이음식,462
28,아이러브신당동,서울 중구 퇴계로76길 50-0,간이음식,447
29,금성루[중식],서울 중구 충무로2길 25-0,외국식,444
30,101번지남산돈까스본점,서울 중구 소파로 101-0,외국식,433
31,강호동백정신당점,서울 중구 퇴계로73길 28-0,한식,407
31,무교동북어국집,서울 중구 을지로1길 38-0,한식,407
33,정원레스토랑어반가든,서울 중구 정동길 12-15,외국식,402
34,하니칼국수,서울 중구 퇴계로 411-15,한식,384
35,양미옥남대문점,서울 중구 남대문로5길 9-1,외국식,381
36,조선옥,서울 중구 을지로15길 8-0,한식,375
37,하누에뜰,서울 중구 동호로 207-0,한식,367
38,분카샤,서울 중구 을지로14길 20-0,카페/찻집,366
39,컨퍼런스하우스달개비[한식],서울 중구 세종대로19길 16-0,한식,348
40,약수순대국,서울 중구 다산로8길 7-0,한식,344
41,을지면옥,서울 중구 충무로 72-1,한식,338
