업종대분류명,업종중분류명,중분류 소비액
쇼핑업,면세점,1.4373090418E10
쇼핑업,관광기념품,1.017643245E9
쇼핑업,레저용품쇼핑,6.8744524957E10
쇼핑업,대형쇼핑몰,4.41439078406E11
숙박업,호텔,8.3234242379E10
숙박업,콘도,9.53216622E8
숙박업,기타숙박,1.0820544765E10
식음료업,식음료,5.74462704151E11
여가서비스업,관광유원시설,8.803217583E9
여가서비스업,골프장,2.220992163E9
여가서비스업,기타레저,1.379931923E9
여가서비스업,문화서비스,1.414837218E9
여행업,여행업,9.176129452E9
운송업,육상운송,2.9467270952E10
운송업,항공운송,3.0777279465E10
운송업,렌터카,3.19105001E8
