순위,관광지명,주소,분류,합산 검색 수
1,신라호텔서울,서울 중구 동호로 249-0,호텔,207136
2,롯데호텔서울점,서울 중구 을지로 30-0,호텔,121999
3,웨스틴조선호텔,서울 중구 소공로 106-0,호텔,115748
4,밀레니엄서울힐튼호텔,서울 중구 소월로 50-0,호텔,110230
5,두산타워,서울 중구 장충단로 275-0,쇼핑몰,91068
6,더플라자호텔,서울 중구 소공로 119-0,호텔,87805
7,방산종합시장,서울 중구 동호로37길 20-0,시장,80416
8,반얀트리클럽앤스파서울,서울 중구 장충단로 60-0,호텔,79645
9,밀리오레동대문점,서울 중구 장충단로 263-0,쇼핑몰,74459
10,국립극장,서울 중구 장충단로 59-0,공연시설,70539
11,충무아트센터,서울 중구 퇴계로 387-0,공연시설,62178
12,디오트쇼핑몰,서울 중구 다산로 293-0,쇼핑몰,53906
13,남대문시장,서울 중구,시장,53107
14,제일평화시장,서울 중구 마장로 13-0,시장,48340
15,노보텔앰배서더호텔서울동대문,서울 중구 을지로 238-0,호텔,44354
16,코리아나호텔서울,서울 중구 세종대로 135-0,호텔,43679
17,호텔PJ,서울 중구 마른내로 71-0,호텔,39470
18,누죤,서울 중구 을지로45길 62-0,쇼핑몰,36812
19,ddp패션몰,서울 중구 마장로 22-0,쇼핑몰,35395
20,남산공원,서울 중구 소파로 46-0,도시공원,29495
21,앰배서더서울풀만호텔,서울 중구 동호로 287-0,호텔,27615
22,대한극장,서울 중구 퇴계로 212-0,공연시설,27542
23,롯데시티호텔명동,서울 중구 삼일대로 362-0,호텔,27024
24,신라면세점서울점,서울 중구 동호로 249-0,면세점,26128
25,레스케이프호텔,서울 중구 퇴계로 67-0,호텔,26061
26,코트야드바이메리어트서울남대문,서울 중구 남대문로 9-0,호텔,25544
27,청평화시장,서울 중구 청계천로 334-0,시장,23842
28,중부시장,서울 중구 을지로32길 34-0,시장,23247
29,서울시립미술관,서울 중구 덕수궁길 61-0,전시시설,23120
30,명보아트홀,서울 중구 마른내로 47-0,공연시설,22794
31,프레지던트호텔,서울 중구 을지로 16-0,호텔,22427
32,포포인츠바이쉐라톤조선서울명동,서울 중구 삼일대로10길 36-0,호텔,21559
33,서울중앙시장,서울 중구 퇴계로85길 22-0,시장,21300
34,SFC몰,서울 중구 세종대로 136-0,쇼핑몰,20839
35,황학동주방기구거리,서울 중구,기타쇼핑시설,19715
36,손기정체육공원,서울 중구 손기정로 101-0,도시공원,19530
37,티마크그랜드호텔명동지점,서울 중구 퇴계로 52-0,호텔,19282
38,현대시티아울렛동대문점,서울 중구 장충단로13길 20-0,쇼핑몰,18754
39,프레이저플레이스센트럴서울,서울 중구 통일로 78-0,호텔,18036
40,라마다호텔앤스위트서울남대문,서울 중구 칠패로 27-0,호텔,17940
41,덕수궁,서울 중구 세종대로 99-0,역사유적지,17831
42,밀리오레명동점,서울 중구 퇴계로 115-0,쇼핑몰,17218
43,신평화패션타운,서울 중구 청계천로 298-0,시장,17199
44,에이피엠플레이스,서울 중구 을지로 276-0,쇼핑몰,16991
45,동대문역사문화공원,서울 중구 을지로 281-0,도시공원,16771
46,나인트리프리미어호텔명동2,서울 중구 마른내로 28-0,호텔,16493
47,조선일보미술관,서울 중구 세종대로21길 33-0,전시시설,16197
48,맥스타일,서울 중구 마장로 3-0,쇼핑몰,16041
49,롯데면세점본점,서울 중구 남대문로 81-0,면세점,14944
50,호텔스카이파크킹스타운동대문점,서울 중구 장충단로13길 20-0,호텔,14233
51,남산골한옥마을,서울 중구 퇴계로34길 28-0,역사유적지,14079
52,서소문성지역사박물관,서울 중구 칠패로 5-0,전시시설,13947
53,세종호텔,서울 중구 퇴계로 145-0,호텔,13930
54,이비스앰배서더호텔명동,서울 중구 남대문로 78-0,호텔,13864
55,안중근의사기념관,서울 중구 소월로 91-0,전시시설,13196
56,평화시장,서울 중구 청계천로 274-0,시장,13126
57,남산케이블카,서울 중구 소파로 83-0,기타관광,12362
58,라마다서울동대문,서울 중구 동호로 354-0,호텔,11454
59,HelloAPM,서울 중구 장충단로 253-0,쇼핑몰,11279
60,서울로얄호텔,서울 중구 명동길 61-0,호텔,11006
61,만리재길,서울 중구,자연경관(산),11000
62,호텔그레이스리서울,서울 중구 세종대로12길 12-0,호텔,10938
63,알로프트호텔서울명동,서울 중구 남대문로 56-0,호텔,10888
64,동화상가,서울 중구 장충단로13길 34-0,시장,9849
65,호암아트홀,서울 중구 서소문로 88-0,공연시설,9686
66,ENA스위트호텔,서울 중구 세종대로11길 36-0,호텔,9316
67,퍼시픽호텔,서울 중구 퇴계로20길 2-0,호텔,9314
68,숭례문,서울 중구 세종대로 40-0,역사유적지,8936
69,서소문역사공원,서울 중구 칠패로 5-0,도시공원,8248
70,화폐박물관,서울 중구 남대문로 39-0,전시시설,8160
71,혜양엘리시움,서울 중구 마장로1길 18-0,쇼핑몰,7853
72,국립정동극장,서울 중구 정동길 43-0,공연시설,7788
73,롯데호텔L7명동,서울 중구 퇴계로 137-0,호텔,7750
74,메가박스동대문,서울 중구 장충단로 247-0,공연시설,7715
75,삼익패션타운,서울 중구 남대문시장8길 7-0,쇼핑몰,7618
76,밀리오레호텔서울명동,서울 중구 퇴계로 115-0,호텔,7553
77,신세계면세점명동점,서울 중구 퇴계로 77-0,면세점,6862
78,웨스턴 코업호텔&레지던스,서울 중구 을지로 228-0,호텔,6597
79,아트리움바비엥2,서울 중구 통일로 114-0,호텔,6387
80,디자이너클럽,서울 중구 을지로45길 72-0,쇼핑몰,6251
81,CGV동대문,서울 중구 장충단로13길 20-0,공연시설,6207
82,메사,서울 중구 남대문시장10길 2-0,쇼핑몰,6051
83,오리엔스호텔&레지던스,서울 중구 삼일대로2길 50-0,호텔,5924
84,광희문,서울 중구,역사유적지,5813
85,이화여고100주년기념관,서울 중구 정동길 26-0,전시시설,5725
86,호텔신라영빈관,서울 중구 동호로 249-0,호텔,5674
87,아트프라자,서울 중구 마장로1길 28-0,쇼핑몰,5598
88,호텔더디자이너스동대문점,서울 중구 퇴계로 306-0,호텔,5434
89,소테츠호텔즈더스프라지르서울명동,서울 중구 남대문로5길 15-0,호텔,5105
90,이비스스타일앰배서더명동,서울 중구 삼일대로 302-0,호텔,5098
