순위,업소명,주소,분류,합산 검색 수
1,신당동떡볶이타운,서울 중구,기타음식,73678
2,우래옥본점,서울 중구 창경궁로 62-29,한식,54269
3,마복림떡볶이,서울 중구 다산로35길 5-0,간이음식,33627
4,필동면옥,서울 중구 서애로 26-0,한식,25524
5,오장동함흥냉면,서울 중구 마른내로 108-0,한식,23521
6,명동교자본점,서울 중구 명동10길 29-0,한식,22723
7,원조남산돈까스,서울 중구 소파로 23-0,외국식,22040
8,태극당장충본점,서울 중구 동호로24길 7-0,간이음식,21028
9,진주회관,서울 중구 세종대로11길 26-0,한식,17858
10,오장동흥남집본점,서울 중구 마른내로 114-0,한식,17806
11,원조남산왕돈까스,서울 중구 소파로 107-0,외국식,17618
12,평양면옥장충본점,서울 중구 장충단로 207-0,한식,16047
13,한국의집[한식],서울 중구 퇴계로36길 10-0,한식,15006
14,101번지남산돈까스본점,서울 중구 소파로 101-0,외국식,14372
15,아이러브신당동,서울 중구 퇴계로76길 50-0,간이음식,13705
16,금돼지식당,서울 중구 다산로 149-0,한식,12910
17,원할머니보쌈족발본점,서울 중구 난계로 201-0,외국식,9284
18,컨퍼런스하우스달개비[한식],서울 중구 세종대로19길 16-0,한식,8931
19,라세느롯데호텔서울,서울 중구 을지로 30-0,외국식,8498
20,무교동북어국집,서울 중구 을지로1길 38-0,한식,7984
21,하니칼국수,서울 중구 퇴계로 411-15,한식,7906
22,아리아,서울 중구 소공로 106-0,외국식,7702
23,우정,서울 중구 퇴계로76길 55-0,간이음식,7450
24,정원레스토랑어반가든,서울 중구 정동길 12-15,외국식,6888
25,더킹스앰배서더서울풀만호텔,서울 중구 동호로 287-0,외국식,6874
26,VIPS제일제당센터점,서울 중구 동호로 330-0,외국식,6600
27,을지면옥,서울 중구 충무로 72-1,한식,6530
28,남산골산채집[한식],서울 중구 소파로 93-0,한식,6040
29,버거킹약수역점,서울 중구 다산로 142-0,간이음식,5842
30,아웃백스테이크하우스동대문현대시티점,서울 중구 장충단로13길 20-0,외국식,5786
31,더파크뷰,서울 중구 동호로 249-0,외국식,5699
32,청와옥을지로3가직영점,서울 중구 을지로 110-0,한식,5692
33,목멱산방,서울 중구 퇴계로20길 71-0,한식,5654
34,하동관명동본점,서울 중구 명동9길 12-0,한식,5513
35,양미옥남대문점,서울 중구 남대문로5길 9-1,외국식,5190
36,조선옥,서울 중구 을지로15길 8-0,한식,5098
37,양미옥을지로본점,서울 중구 충무로 62-0,외국식,4830
38,호박식당약수본점,서울 중구 다산로 154-0,한식,4328
39,몽중헌페럼타워점 [중식],서울 중구 을지로5길 19-0,외국식,4296
40,약수순대국,서울 중구 다산로8길 7-0,한식,4243
41,은주정,서울 중구 창경궁로8길 32-0,한식,4179
42,오발탄충무로점,서울 중구 퇴계로 205-0,외국식,4019
43,한암동정동점,서울 중구 정동길 21-15,한식,3822
44,진고개[한식],서울 중구 충무로 19-1,한식,3792
45,만족오향족발시청점,서울 중구 서소문로 134-7,외국식,3791
46,리사르커피로스터스,서울 중구 다산로8길 16-7,카페/찻집,3772
47,맥도날드서울시청점,서울 중구 남대문로9길 51-0,간이음식,3744
48,마복림할머니막내아들네,서울 중구 다산로 221-0,간이음식,3691
49,평안도족발집,서울 중구 장충단로 174-6,외국식,3662
50,남포면옥,서울 중구 을지로3길 24-0,한식,3655
51,장충동족발골목,서울 중구 장충단로 0-0,외국식,3627
52,촛불1978,서울 중구 소파로 95-0,외국식,3539
53,디라이프스타일키친,서울 중구 세종대로 136-0,외국식,3507
54,쉐이크쉑두타점,서울 중구 장충단로 275-0,간이음식,3394
55,만포막국수,서울 중구 동호로14길 2-0,한식,3366
56,남산돈가스거리,서울 중구,기타음식,3335
57,몰또이탈리안에스프레소바,서울 중구 명동길 73-0,카페/찻집,3277
58,크리스탈제이드소공점,서울 중구 남대문로7길 16-0,외국식,3237
59,뚱뚱이할머니족발집,서울 중구 장충단로 174-1,외국식,3202
60,페스타바이민구,서울 중구 장충단로 60-0,외국식,3124
61,붓처스컷광화문점,서울 중구 세종대로 136-0,외국식,3119
62,광화문국밥본점,서울 중구 세종대로21길 53-0,한식,2994
63,평래옥,서울 중구 마른내로 21-1,한식,2924
64,APM럭스카페,서울 중구 퇴계로73길 51-0,카페/찻집,2869
65,딘타이펑명동중앙점,서울 중구 명동7길 13-0,외국식,2800
66,창고43무교점,서울 중구 무교로 21-0,외국식,2723
67,루소랩정동점,서울 중구 정동길 17-0,카페/찻집,2716
68,아웃백스테이크하우스명동점,서울 중구 명동3길 36-0,외국식,2710
69,유즈라멘,서울 중구 만리재로 217-0,외국식,2705
70,스타벅스퍼시픽타워점,서울 중구 세종대로9길 41-0,카페/찻집,2693
71,안동장[중식],서울 중구 을지로 124-0,외국식,2671
72,해담채시청점 [한식],서울 중구 칠패로 37-0,한식,2665
73,스타벅스대우재단빌딩점,서울 중구 퇴계로 18-0,카페/찻집,2640
74,사랑방칼국수,서울 중구 퇴계로27길 46-0,한식,2637
75,소담촌약수점,서울 중구 동호로10길 30-0,외국식,2614
76,하이디라오명동점,서울 중구 명동3길 36-0,외국식,2569
77,팔레드신[중식],서울 중구 퇴계로 67-0,외국식,2537
78,스타벅스별다방점,서울 중구 퇴계로 100-0,카페/찻집,2475
79,이남장을지로본점,서울 중구 삼일대로12길 16-0,한식,2463
80,땡초곱창,서울 중구 퇴계로87길 54-0,외국식,2357
81,영미네곱창,서울 중구 마장로9길 38-0,외국식,2328
82,중림장,서울 중구 청파로 459-1,한식,2309
83,카페마뫼,서울 중구 소파로 41-0,카페/찻집,2292
84,부민옥,서울 중구 다동길 24-12,한식,2281
85,그릴1492본점,서울 중구 퇴계로 369-0,한식,2229
86,동대문매운김밥,서울 중구 다산로 255-0,간이음식,2222
87,더파크뷰서울신라호텔,서울 중구 동호로 249-0,외국식,2212
88,우육미,서울 중구 퇴계로 373-0,한식,2181
89,애성회관,서울 중구 남대문로5길 23-0,한식,2172
90,창고43명동점,서울 중구 을지로 100-0,한식,2116
91,산수갑산,서울 중구 을지로20길 24-0,한식,2105
92,투썸플레이스중구YTN점,서울 중구 세종대로5길 22-0,카페/찻집,2104
93,브레라,서울 중구 다산로 41-0,외국식,2097
94,쿠우쿠우명동본점,서울 중구 명동길 55-0,외국식,2081
95,서울다이닝,서울 중구 동호로 272-0,외국식,2025
96,버거킹신당역점,서울 중구 다산로 258-0,간이음식,2022
97,동대문엽기떡볶이동대문본점,서울 중구 다산로 265-0,간이음식,2016
98,무교동유정낙지본점,서울 중구 세종대로21길 22-0,외국식,2014
99,미나미야마본점,서울 중구 소파로 105-0,외국식,2009
100,로이터커피셸터,서울 중구 필동로 53-0,카페/찻집,1995
