연령대,남성방문 비율,여성방문 비율
70세 이상,2.2,2.0
60~69세,5.0,4.4
50~59세,9.7,7.2
40~49세,10.9,10.1
30~39세,11.1,10.1
20~29세,6.4,7.9
10~19세,5.5,6.0
