기준연월,방문비율
20220811,71.0
20220812,76.5
20220813,209.4
20220814,224.9
20220815,204.3
20220816,94.6
20220817,95.1
20220818,94.7
20220819,94.5
20220820,210.0
20220821,190.7
20220822,74.8
20220823,70.3
20220824,65.2
20220825,79.7
20220826,79.7
20220827,210.5
20220828,191.6
20220829,77.0
20220830,74.9
20220831,74.4
20220901,79.4
20220902,111.9
20220903,199.3
20220904,188.7
20220905,76.1
20220906,60.3
20220907,32.4
20220908,65.1
20220909,256.9
20220910,277.8
20220911,266.2
20220912,249.5
20220913,60.6
20220914,62.2
20220915,78.7
20220916,80.5
20220917,216.2
20220918,221.4
20220919,77.5
20220920,72.6
20220921,62.3
20220922,73.1
20220923,85.7
20220924,231.4
20220925,225.0
20220926,93.7
20220927,92.2
20220928,81.9
20220929,88.3
20220930,89.6
20221001,221.2
20221002,209.3
20221003,232.2
20221004,49.6
20221005,55.4
20221006,76.1
20221007,76.1
20221008,263.5
20221009,319.7
20221010,297.5
20221011,64.0
20221012,64.1
20221013,92.1
20221014,101.2
20221015,298.4
20221016,288.3
20221017,101.7
20221018,95.6
20221019,94.1
20221020,106.6
20221021,110.4
20221022,308.7
20221023,308.0
20221024,124.2
20221025,125.0
20221026,113.5
20221027,126.2
20221028,132.1
20221029,329.2
20221030,319.7
20221031,132.7
20221101,97.9
20221102,95.7
20221103,103.7
20221104,117.8
20221105,297.6
20221106,283.2
20221107,99.2
20221108,79.5
