기준연월,지역명,검색량(건)
202108,전라남도 담양군 ,4200
202109,전라남도 담양군 ,3439
202110,전라남도 담양군 ,3512
202111,전라남도 담양군 ,4987
202112,전라남도 담양군 ,459
202201,전라남도 담양군 ,889
202202,전라남도 담양군 ,973
202203,전라남도 담양군 ,305
202204,전라남도 담양군 ,249
202205,전라남도 담양군 ,483
202206,전라남도 담양군 ,2416
202207,전라남도 담양군 ,1106
