순위,업소명,주소,분류,현지인 검색 수
1,쌍교숯불갈비담양본점,전남 담양군 송강정로 212-0,한식,2025
2,옥담,전남 담양군 연산길 89-11,카페/찻집,981
3,뚝방국수,전남 담양군 천변5길 20-0,한식,909
4,승일식당,전남 담양군 중앙로 98-1,한식,905
5,국수거리,전남 담양군,기타음식,835
6,담양애꽃[한식],전남 담양군 죽향대로 723-0,한식,785
7,남도예담,전남 담양군 담장로 143-0,한식,752
8,강의리추어탕,전남 담양군 강의길 73-0,한식,743
9,베비에르담양점,전남 담양군 죽향대로 1300-0,간이음식,737
10,보자기농가맛집,전남 담양군 신룡길 73-0,한식,705
11,수북회관꿀꿀숯불갈비,전남 담양군 한수동로 586-0,한식,615
12,삼거리농원,전남 담양군 면앙정로 155-0,한식,552
13,담양앞집,전남 담양군 죽향문화로 22-0,한식,523
14,소예르,전남 담양군 지침6길 78-6,카페/찻집,512
15,단청,전남 담양군 한수동로 524-0,한식,488
16,유진정,전남 담양군 시암골로 17-0,외국식,449
17,삐에스몽테제빵소,전남 담양군 한수동로 524-0,간이음식,444
18,벽오동,전남 담양군 의병로 41-0,한식,423
19,창평국밥,전남 담양군 사동길 12-12,한식,419
20,매화식당,전남 담양군 매화길 7-3,한식,393
21,어텐션플리즈,전남 담양군 금성산성길 271-0,카페/찻집,333
22,카페하녹,전남 담양군 창평현로 714-40,카페/찻집,306
23,카페밀,전남 담양군 한수동로 578-0,카페/찻집,300
24,고서회관,전남 담양군 원등1길 16-7,한식,298
25,득인,전남 담양군 신등갈길 3-0,카페/찻집,294
26,투썸플레이스담양백동사거리점,전남 담양군 죽향문화로 1-0,카페/찻집,286
27,담만장,전남 담양군 추월산로 1276-0,카페/찻집,281
28,아쥬레,전남 담양군 무정로 565-0,카페/찻집,277
29,세임벗담양,전남 담양군 송강정로 128-0,카페/찻집,276
30,요리온,전남 담양군 도개길 15-56,외국식,271
31,담화,전남 담양군 면앙정로 368-0,카페/찻집,263
32,제크와돈까스,전남 담양군 금성산성길 72-0,외국식,262
33,담양밤부리,전남 담양군 죽향문화로 403-0,카페/찻집,260
34,진우네집국수,전남 담양군 객사3길 32-0,한식,254
35,아키올로지,전남 담양군 도개안길 75-0,카페/찻집,253
36,오페라하우스,전남 담양군 가사문학로 1149-0,한식,251
36,트루와지엠,전남 담양군 동상길 78-0,카페/찻집,251
38,에트글라스,전남 담양군 금성산성길 282-19,카페/찻집,248
39,전통식당[한식],전남 담양군 고읍현길 38-4,한식,247
40,황금소나무[한식],전남 담양군 천변5길 54-4,한식,246
41,원조창평시장국밥,전남 담양군 사동길 14-25,한식,244
