유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
광주광역시 북구 , 전라남도 담양군,34.2,1
광주광역시 광산구 , 전라남도 담양군,14.3,1
광주광역시 서구 , 전라남도 담양군,11.3,1
광주광역시 동구 , 전라남도 담양군,5.5,1
광주광역시 남구 , 전라남도 담양군,4.8,1
전라북도 순창군 , 전라남도 담양군,4.1,1
전라남도 장성군 , 전라남도 담양군,3.7,1
전라남도 곡성군 , 전라남도 담양군,2.3,1
전라남도 화순군 , 전라남도 담양군,1.8,1
전라북도 정읍시 , 전라남도 담양군,1.6,1
전라남도 순천시 , 전라남도 담양군,1.6,1
전라남도 나주시 , 전라남도 담양군,1.2,1
전라북도 남원시 , 전라남도 담양군,1.2,1
전라북도 전주시 완산구 , 전라남도 담양군,1.0,1
전라북도 고창군 , 전라남도 담양군,0.9,1
전라북도 전주시 덕진구 , 전라남도 담양군,0.7,1
전라남도 여수시 , 전라남도 담양군,0.6,1
전라북도 완주군 , 전라남도 담양군,0.5,1
전라북도 임실군 , 전라남도 담양군,0.5,1
전라북도 익산시 , 전라남도 담양군,0.5,1
 전라남도 담양군,광주광역시 북구,26.1,2
 전라남도 담양군,광주광역시 광산구,18.3,2
 전라남도 담양군,광주광역시 서구,11.7,2
 전라남도 담양군,광주광역시 동구,5.4,2
 전라남도 담양군,전라북도 순창군,4.3,2
 전라남도 담양군,전라남도 장성군,3.4,2
 전라남도 담양군,광주광역시 남구,3.3,2
 전라남도 담양군,전라남도 곡성군,3.2,2
 전라남도 담양군,전라남도 화순군,2.8,2
 전라남도 담양군,전라남도 순천시,2.1,2
 전라남도 담양군,전라남도 여수시,2.0,2
 전라남도 담양군,전라북도 남원시,1.7,2
 전라남도 담양군,전라북도 고창군,1.5,2
 전라남도 담양군,전라남도 나주시,1.5,2
 전라남도 담양군,전라북도 전주시 완산구,1.4,2
 전라남도 담양군,전라북도 정읍시,1.3,2
 전라남도 담양군,전라남도 목포시,0.8,2
 전라남도 담양군,전라남도 광양시,0.7,2
 전라남도 담양군,전라남도 구례군,0.6,2
 전라남도 담양군,전라북도 부안군,0.6,2
