연령대,남성방문 비율,여성방문 비율
70세 이상,8.5,7.7
60~69세,14.1,9.8
50~59세,12.9,8.6
40~49세,9.2,5.5
30~39세,7.8,2.7
20~29세,3.5,2.2
10~19세,3.6,2.8
