순위,관광지명,주소,분류,합산 검색 수
1,광주공항,광주 광산구 상무대로 420-25,교통시설,132250
2,김대중컨벤션센터,광주 서구 상무누리로 30-0,전시시설,75152
3,서부농수산물도매시장,광주 서구 매월2로 16-0,시장,55886
4,국립아시아문화전당,광주 동구 문화전당로 38-0,전시시설,50224
5,광주양동시장,광주 서구 천변좌로 238-0,시장,47950
6,세정아울렛,광주 서구 상무대로 773-0,쇼핑몰,46657
7,광주패밀리랜드,광주 북구 우치로 677-0,테마공원,41637
8,홀리데이인광주호텔,광주 서구 상무누리로 55-0,호텔,38680
9,광주기아챔피언스필드,광주 북구 서림로 10-0,레저스포츠시설,36323
10,광주각화농산물도매시장,광주 북구 동문대로 260-0,시장,35654
11,유탑부티크호텔앤레지던스,광주 서구 시청로 53-0,호텔,29034
12,메가박스첨단,광주 광산구 앰코로 35-0,공연시설,27712
13,메가박스광주하남,광주 광산구 풍영철길로 15-0,공연시설,27503
14,금호월드,광주 서구 군분2로 54-0,쇼핑몰,25665
15,말바우시장,광주 북구 서방로81번길 27-0,시장,25352
16,광주아울렛,광주 서구 상무대로 627-0,쇼핑몰,23667
17,국립광주과학관,광주 북구 첨단과기로 235-0,전시시설,21044
18,어등산CC,광주 광산구 무진대로 31-0,육상레저스포츠,20987
19,운천저수지,광주 서구,자연경관(하천/해양),19678
20,쌍암공원,광주 광산구 첨단중앙로182번길 39-0,도시공원,18508
21,증심사,광주 동구 증심사길 177-0,종교성지,17900
22,광주호호수생태원,광주 북구,도시공원,17429
23,CGV광주상무,광주 서구 시청로 67-0,공연시설,16992
24,우산월곡시장,광주 광산구 사암로 300-0,시장,16548
25,남광주시장,광주 동구 제봉로 7-0,시장,16027
26,라마다플라자광주호텔,광주 서구 상무자유로 149-0,호텔,15985
27,상무시민공원,광주 서구 상무자유로 59-0,도시공원,15740
28,광주비엔날레전시관,광주 북구 비엔날레로 111-0,전시시설,15531
29,풍암호수공원,광주 서구 회재로 973-0,도시공원,15186
30,광주월드컵경기장,광주 서구 금화로 240-0,레저스포츠시설,15024
31,무등시장,광주 남구 군분로 27-0,시장,14865
32,엠파이어관광호텔,광주 광산구 임방울대로800번길 25-0,호텔,14676
33,메가박스광주상무본관,광주 서구 시청로60번길 21-6,공연시설,14624
34,국립광주박물관,광주 북구 하서로 110-0,전시시설,14068
35,빛고을CC,광주 남구 효우로 153-0,육상레저스포츠,13909
36,어린이교통공원,광주 북구 임방울대로 877-0,도시공원,13311
37,CGV광주첨단,광주 광산구 임방울대로826번길 29-31,공연시설,11904
38,1913송정역시장,광주 광산구 송정로8번길 0-0,시장,11847
39,승촌보오토캠핑장,광주 남구,캠핑,11770
40,우치공원동물원,광주 북구 우치로 677-0,테마공원,10902
41,CGV광주터미널,광주 서구 무진대로 904-0,공연시설,10669
42,에콜리안광산CC,광주 광산구 오목내길 26-0,육상레저스포츠,10376
43,대인시장,광주 동구 제봉로194번길 9-0,시장,10195
44,518기념문화센터,광주 서구 내방로 152-0,전시시설,10011
45,펭귄마을,광주 남구 천변좌로446번길 7-0,기타관광,9834
46,광주공원,광주 남구 중앙로107번길 15-0,도시공원,9435
47,원효사,광주 북구 무등로 1514-35,종교성지,9254
48,구시청사거리,광주 동구,기타관광,9025
49,렛츠런CCC광주지점,광주 동구 구성로 257-0,육상레저스포츠,8870
50,우치공원,광주 북구 우치로 677-0,도시공원,8533
51,CGV광주용봉,광주 북구 문화소통로 170-0,공연시설,8492
52,롯데아울렛광주수완점,광주 광산구 장신로 98-0,쇼핑몰,8485
53,풍암저수지,광주 서구 회재로 973-0,자연경관(하천/해양),8438
54,중외공원,광주 북구 하서로 52-0,도시공원,8299
55,전망대,광주 동구 무등로 669-0,랜드마크관광,8254
56,CS호텔,광주 서구 상무평화로 128-0,호텔,8134
57,광주디자인진흥원,광주 북구 첨단과기로176번길 27-0,전시시설,8110
58,광주시립미술관,광주 북구 하서로 52-0,전시시설,7938
59,5.18기념공원,광주 서구 상무민주로 61-0,도시공원,7910
60,운암시장,광주 북구 대자로 87-0,시장,7661
61,전일빌딩245,광주 동구 금남로 245-0,기타문화관광지,7176
62,송정5일시장,광주 광산구 광산로30번길 65-0,시장,7088
63,무각사,광주 서구 운천로 230-0,종교성지,7057
64,롯데시네마수완,광주 광산구 장신로 98-0,공연시설,6857
65,메가박스전대,광주 북구 우치로 60-0,공연시설,6854
66,무등파크호텔,광주 동구 지호로164번길 14-10,호텔,6757
67,노블스테이호텔,광주 광산구 임방울대로826번길 19-7,호텔,6367
68,유스퀘어문화관,광주 서구 무진대로 904-0,기타문화관광지,6293
69,두바이호텔,광주 서구 상무번영로 47-0,호텔,6276
70,포충사,광주 남구 포충로 767-0,역사유적지,6270
71,무등산,광주 북구,자연경관(산),6199
72,송산유원지,광주 광산구 박호등임로 43-1,복합관광시설,6034
73,신화스포디움,광주 광산구 왕버들로 33-0,레저스포츠시설,5875
74,ACC디자인호텔,광주 동구 금남로 226-11,호텔,5861
75,CGV광주하남,광주 광산구 용아로400번길 30-0,공연시설,5748
76,광주야외음악당,광주 서구 내방로 111-0,공연시설,5606
77,탑클라우드호텔광주점,광주 광산구 임방울대로825번길 57-1,호텔,5598
78,CGV광주금남로,광주 동구 중앙로160번길 16-7,공연시설,5551
79,롯데시네마광주광산,광주 광산구 무진대로 272-8,공연시설,5484
80,충장로,광주 동구 충장로 70-1,테마공원,5378
81,운암프라자,광주 북구 서강로 104-3,쇼핑몰,5316
82,지산유원지,광주 동구 지호로164번길 14-10,복합관광시설,5270
83,광주자동차극장,광주 북구 우치로 649-0,공연시설,5218
84,마드리드비지니스호텔,광주 광산구 광산로19번길 11-0,호텔,4908
85,더존비즈니스호텔,광주 광산구 임방울대로826번길 60-37,호텔,4609
86,피렌체관광호텔,광주 서구 상무중앙로38번길 5-8,호텔,4522
87,비아5일시장,광주 광산구 비아중앙로 26-1,시장,4490
88,벤틀리호텔,광주 동구 서석로10번길 5-0,호텔,4456
89,빛고을농촌테마공원,광주 남구,도시공원,4449
90,쥬키아이스파크,광주 남구 봉선중앙로131번길 11-0,테마공원,4441
91,영산강6경(승촌보)승촌보문화관,광주 남구,기타관광,4419
92,호텔더테라스,광주 광산구 무진대로212번길 29-9,모텔,4402
93,서방시장,광주 북구,시장,4350
94,산동교친수공원,광주 북구,도시공원,4273
95,북구청소년수련관,광주 북구 대천로 86-0,육상레저스포츠,4244
96,더프라임풋살장,광주 서구 하남대로550번길 19-11,기타레저스포츠,3998
97,광산문화예술회관,광주 광산구 광산로68번길 13-0,공연시설,3976
98,챔피언스풋살상무점,광주 서구 유덕로 148-1,기타레저스포츠,3971
99,하루모텔,광주 동구 동계천로6번길 9-0,모텔,3900
100,마스터스관광호텔,광주 서구 상무연하로 46-0,호텔,3880
