기준연월,방문비율
20220811,89.9
20220812,99.9
20220813,97.8
20220814,430.0
20220815,244.4
20220816,57.9
20220817,72.8
20220818,57.9
20220819,70.0
20220820,43.9
20220821,60.2
20220822,48.6
20220823,52.5
20220824,53.0
20220825,43.4
20220826,48.1
20220827,88.2
20220828,0.2
20220829,74.9
20220830,62.8
20220831,75.4
20220901,101.1
20220902,177.6
20220903,147.3
20220904,20.1
20220905,144.3
20220906,163.9
20220907,174.1
20220908,145.0
20220909,432.8
20220910,449.1
20220911,694.0
20220912,827.3
20220913,108.5
20220914,137.0
20220915,136.6
20220916,134.7
20220917,441.2
20220918,579.4
20220919,161.8
20220920,153.1
20220921,137.5
20220922,145.4
20220923,173.0
20220924,561.4
20220925,663.6
20220926,168.3
20220927,155.0
20220928,179.3
20220929,147.1
20220930,169.9
20221001,441.9
20221002,487.4
20221003,919.9
20221004,133.3
20221005,212.0
20221006,201.7
20221007,225.7
20221008,479.0
20221009,806.3
20221010,949.8
20221011,168.5
20221012,207.5
20221013,166.2
20221014,212.4
20221015,579.1
20221016,652.4
20221017,201.9
20221018,195.6
20221019,202.6
20221020,200.7
20221021,204.7
20221022,661.5
20221023,944.0
20221024,216.2
20221025,171.6
20221026,203.8
20221027,240.0
20221028,206.1
20221029,783.4
20221030,1262.1
20221031,279.6
20221101,128.9
20221102,208.9
20221103,165.3
20221104,271.5
20221105,502.1
20221106,550.4
20221107,202.6
20221108,182.8
