연령대,남성방문 비율,여성방문 비율
70세 이상,2.9,2.7
60~69세,7.0,6.1
50~59세,9.9,8.2
40~49세,12.4,8.1
30~39세,9.0,8.6
20~29세,8.1,7.2
10~19세,3.7,3.9
