연령대,남성방문 비율,여성방문 비율
70세 이상,2.6,2.4
60~69세,10.4,10.6
50~59세,13.8,16.5
40~49세,8.8,8.2
30~39세,6.6,7.4
20~29세,4.4,5.8
10~19세,1.1,1.1
