동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
26,301,기타가족,가족_엄마_삼촌,자연경관,바다_숲_해안,제주절물자연휴양림
5,127,부모님,부모님_어머님,미식,고르곤졸라_고등어_망고,제주절물자연휴양림
4,17,연인,커플,휴식/힐링,힐링_신혼여행_가을여행,제주절물자연휴양림
3,5,자녀,청소년,레포츠/운동,트래킹_놀이마당_놀이터,제주절물자연휴양림
3,4,배우자,남편,역사유적,초가집,제주절물자연휴양림
2,2,싱글,혼자,체험,감귤체험,제주절물자연휴양림
2,2,친구,친구,문화예술,갤러리,제주절물자연휴양림
