동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
74,60,배우자,배우자_남편_부인,미식,식당_떡갈비_차,구인사(단양)
43,48,기타가족,가족_엄마_누나,자연경관,계곡_산_바다,구인사(단양)
11,26,회사동료,직원,역사유적,사찰_다리,구인사(단양)
10,16,자녀,청소년,문화예술,전시관_클럽_문화센터,구인사(단양)
4,13,부모님,아빠,레포츠/운동,패러글라이딩_등산_테마파크,구인사(단양)
3,11,친구,친구,반려동물,유기견,구인사(단양)
0,2,,,체험,템플스테이,구인사(단양)
