연령대,남성방문 비율,여성방문 비율
70세 이상,3.0,2.1
60~69세,15.3,4.3
50~59세,22.0,8.1
40~49세,10.8,3.2
30~39세,14.8,2.9
20~29세,8.9,2.4
10~19세,1.5,0.5
