순위,업소명,주소,분류,합산 검색 수
1,나정순할매주꾸미,서울 동대문구 무학로 144-0,외국식,22614
2,홍능갈비집본점,서울 동대문구 제기로 85-0,한식,18670
3,어머니대성집,서울 동대문구 왕산로11길 4-0,한식,18217
4,버거킹장안SK점,서울 동대문구 한천로 100-0,간이음식,12903
5,일미간장게장본점,서울 동대문구 장한로24길 7-0,외국식,9600
6,용두동쭈꾸미본점,서울 동대문구 무학로36길 10-0,외국식,7570
7,갈비명가이상답십리점,서울 동대문구 천호대로 327-0,한식,6543
8,스타벅스답십리역점,서울 동대문구 천호대로 263-0,카페/찻집,5734
9,육전식당본점,서울 동대문구 난계로30길 16-0,한식,5316
10,부부횟집,서울 동대문구 장한로 198-0,외국식,5216
11,스타벅스장한평역점,서울 동대문구 장한로 10-0,카페/찻집,4910
12,성천막국수,서울 동대문구 답십리로48나길 2-0,한식,4841
13,은하곱창,서울 동대문구 전농로15길 22-0,외국식,4681
14,함경면옥,서울 동대문구 왕산로 87-0,한식,4402
15,장안정본점,서울 동대문구 답십리로 291-3,외국식,4334
16,늘봄해물찜손칼국수답십리본점,서울 동대문구 전농로 39-0,한식,3953
17,할머니냉면,서울 동대문구 왕산로37길 51-0,한식,3935
18,혜성칼국수,서울 동대문구 왕산로 247-1,한식,3925
19,육전식당3호점,서울 동대문구 천호대로 38-0,한식,3710
20,맥도날드장안사거리점,서울 동대문구 답십리로 291-1,간이음식,3613
21,먹깨비간장게장해물아구찜,서울 동대문구 장한로 92-0,외국식,3322
22,홍익돈까스회기역점,서울 동대문구 망우로21길 52-0,외국식,3310
23,스타벅스회기역사거리점,서울 동대문구 이문로 37-0,카페/찻집,3289
24,카페베네장평점,서울 동대문구 장한로 102-0,카페/찻집,3229
25,마루샤브용두직영점,서울 동대문구 왕산로 61-0,외국식,3123
26,삼육서울병원 추모관식당,서울 동대문구 망우로 82-0,한식,3064
27,신토불이장안직영점,서울 동대문구 사가정로 278-0,외국식,3028
28,송쉐프,서울 동대문구 장한로2길 20-0,외국식,2874
29,제주은희네해장국장안점,서울 동대문구 장한로 43-0,한식,2863
30,돈될놈경남호텔점,서울 동대문구 장한로 105-0,한식,2730
31,더모임,서울 동대문구 왕산로 6-0,외국식,2578
32,서산간장게장,서울 동대문구 장한로24길 7-0,외국식,2550
33,맥도날드전농,서울 동대문구 전농로 146-0,간이음식,2495
34,비케이볏짚직화구이장안동본점,서울 동대문구 장한로26가길 29-0,한식,2295
34,용두동복집,서울 동대문구 왕산로16길 9-0,외국식,2295
36,오소리순대본점,서울 동대문구 회기로4길 16-0,한식,2294
37,천호낙지,서울 동대문구 사가정로 207-0,외국식,2266
38,영화장[중식],서울 동대문구 휘경로 3-8,외국식,2233
39,흥부골숯불돼지왕갈비본점,서울 동대문구 장한로24길 46-0,한식,2227
40,쿠우쿠우장안아트몰링점,서울 동대문구 답십리로 288-0,외국식,2163
41,나정순할매쭈꾸미2호점,서울 동대문구 약령시로 65-0,외국식,2141
42,탐앤탐스장한평역점,서울 동대문구 장한로 20-0,카페/찻집,2019
43,대한닭발1979본점,서울 동대문구 장한로 116-0,외국식,2016
44,투썸플레이스장안점,서울 동대문구 장한로 73-0,카페/찻집,2013
45,스타벅스경희대삼거리점,서울 동대문구 회기로 141-0,카페/찻집,1940
46,진미기사식당,서울 동대문구 장한로 64-0,한식,1930
47,일심해장국본점,서울 동대문구 장한로 179-0,한식,1913
48,맥도날드한국외대,서울 동대문구 휘경로 15-0,간이음식,1892
49,SUBWAY장안사거리점,서울 동대문구 답십리로 293-0,간이음식,1858
50,행운돈까스,서울 동대문구 장한로 173-0,외국식,1834
51,애슐리퀸즈롯데백화점청량리점,서울 동대문구 왕산로 214-0,외국식,1756
52,카페NSW,서울 동대문구 왕산로 273-0,카페/찻집,1729
53,한우천국장안점,서울 동대문구 장한로 96-0,한식,1707
54,용두동쭈꾸미골목,서울 동대문구,기타음식,1704
55,안흥갈비,서울 동대문구 장한로 153-0,한식,1698
56,소담촌장안점,서울 동대문구 사가정로 207-0,외국식,1668
57,대한곱창장안점,서울 동대문구 천호대로85길 21-0,외국식,1648
58,정대감감자탕,서울 동대문구 천호대로83길 46-0,한식,1634
59,소담촌용두점,서울 동대문구 왕산로 60-1,외국식,1628
60,투썸플레이스장안동사거리점,서울 동대문구 답십리로 273-0,카페/찻집,1619
61,투썸플레이스답십리점,서울 동대문구 고미술로 81-0,카페/찻집,1537
62,송학수산,서울 동대문구 장한로26길 67-0,외국식,1530
63,용두동임오네쭈꾸미1호점본점,서울 동대문구 무학로36길 6-0,외국식,1491
64,원골전통순대국,서울 동대문구 사가정로 232-0,한식,1474
65,일번지정육식당,서울 동대문구 장한로 18-0,한식,1455
66,이디야커피배봉초교사거리점,서울 동대문구 답십리로63길 131-0,카페/찻집,1374
67,커피나인본점,서울 동대문구 전농로3길 12-0,카페/찻집,1358
68,채선당답십리점,서울 동대문구 사가정로 6-0,외국식,1346
69,스타벅스신설동역점,서울 동대문구 왕산로 19-0,카페/찻집,1341
70,선진국낙지마당,서울 동대문구 장한로 149-1,외국식,1257
71,레알라면,서울 동대문구 회기로25길 23-5,간이음식,1238
72,영동교집장안직영점,서울 동대문구 천호대로83길 32-0,한식,1208
73,회기왕족발,서울 동대문구 회기로 158-0,외국식,1207
74,로운샤브샤브롯데백화점청량리점,서울 동대문구 왕산로 214-0,외국식,1205
75,아티제외대점,서울 동대문구 이문로 107-0,카페/찻집,1196
76,옥천옥설렁탕,서울 동대문구 하정로 16-0,한식,1125
77,홍릉각[중식],서울 동대문구 약령시로 90-0,외국식,1119
78,오실장강남면옥장안점,서울 동대문구 사가정로 207-0,한식,1107
79,스틸얼라이브,서울 동대문구 천호대로83길 31-0,한식,1092
80,킹수제만두,서울 동대문구 한빛로 3-0,한식,1091
81,명륜진사갈비장안점,서울 동대문구 답십리로 240-0,한식,1089
81,장안설렁탕,서울 동대문구 천호대로89길 3-0,한식,1089
83,장안순대국밥,서울 동대문구 고미술로 81-0,한식,1077
84,신락원[중식],서울 동대문구 전농로20길 2-0,외국식,1074
