순위,업소명,주소,분류,현지인 검색 수
1,버거킹장안SK점,서울 동대문구 한천로 100-0,간이음식,5097
2,홍능갈비집본점,서울 동대문구 제기로 85-0,한식,5033
3,스타벅스답십리역점,서울 동대문구 천호대로 263-0,카페/찻집,1956
4,어머니대성집,서울 동대문구 왕산로11길 4-0,한식,1900
5,나정순할매주꾸미,서울 동대문구 무학로 144-0,외국식,1717
6,갈비명가이상답십리점,서울 동대문구 천호대로 327-0,한식,1385
7,스타벅스장한평역점,서울 동대문구 장한로 10-0,카페/찻집,1081
8,맥도날드장안사거리점,서울 동대문구 답십리로 291-1,간이음식,943
9,일미간장게장본점,서울 동대문구 장한로24길 7-0,외국식,927
10,먹깨비간장게장해물아구찜,서울 동대문구 장한로 92-0,외국식,914
11,늘봄해물찜손칼국수답십리본점,서울 동대문구 전농로 39-0,한식,880
12,부부횟집,서울 동대문구 장한로 198-0,외국식,846
13,맥도날드전농,서울 동대문구 전농로 146-0,간이음식,833
14,함경면옥,서울 동대문구 왕산로 87-0,한식,825
15,용두동쭈꾸미본점,서울 동대문구 무학로36길 10-0,외국식,784
16,홍익돈까스회기역점,서울 동대문구 망우로21길 52-0,외국식,764
17,성천막국수,서울 동대문구 답십리로48나길 2-0,한식,742
18,송쉐프,서울 동대문구 장한로2길 20-0,외국식,640
19,제주은희네해장국장안점,서울 동대문구 장한로 43-0,한식,637
20,장안정본점,서울 동대문구 답십리로 291-3,외국식,626
21,SUBWAY장안사거리점,서울 동대문구 답십리로 293-0,간이음식,612
22,육전식당본점,서울 동대문구 난계로30길 16-0,한식,597
23,은하곱창,서울 동대문구 전농로15길 22-0,외국식,575
24,명륜진사갈비장안점,서울 동대문구 답십리로 240-0,한식,563
25,송학수산,서울 동대문구 장한로26길 67-0,외국식,552
26,카페베네장평점,서울 동대문구 장한로 102-0,카페/찻집,547
27,신토불이장안직영점,서울 동대문구 사가정로 278-0,외국식,542
28,육전식당3호점,서울 동대문구 천호대로 38-0,한식,528
29,스타벅스회기역사거리점,서울 동대문구 이문로 37-0,카페/찻집,511
30,파리바게뜨답십리위브점,서울 동대문구 답십리로 130-0,간이음식,502
31,소담촌장안점,서울 동대문구 사가정로 207-0,외국식,499
32,도미노피자장안점,서울 동대문구 한천로 95-0,간이음식,498
33,대한곱창장안점,서울 동대문구 천호대로85길 21-0,외국식,486
34,진미기사식당,서울 동대문구 장한로 64-0,한식,482
34,투썸플레이스장안동사거리점,서울 동대문구 답십리로 273-0,카페/찻집,482
36,천호낙지,서울 동대문구 사가정로 207-0,외국식,461
37,흥부골숯불돼지왕갈비본점,서울 동대문구 장한로24길 46-0,한식,459
38,정대감감자탕,서울 동대문구 천호대로83길 46-0,한식,444
39,혜성칼국수,서울 동대문구 왕산로 247-1,한식,434
40,스틸얼라이브,서울 동대문구 천호대로83길 31-0,한식,426
41,마루샤브용두직영점,서울 동대문구 왕산로 61-0,외국식,423
42,한우천국장안점,서울 동대문구 장한로 96-0,한식,421
43,스타벅스경희대삼거리점,서울 동대문구 회기로 141-0,카페/찻집,418
43,채선당답십리점,서울 동대문구 사가정로 6-0,외국식,418
45,안흥갈비,서울 동대문구 장한로 153-0,한식,417
45,커피나인본점,서울 동대문구 전농로3길 12-0,카페/찻집,417
47,대한닭발1979본점,서울 동대문구 장한로 116-0,외국식,416
48,일심해장국본점,서울 동대문구 장한로 179-0,한식,407
49,투썸플레이스장안점,서울 동대문구 장한로 73-0,카페/찻집,406
50,맥도날드한국외대,서울 동대문구 휘경로 15-0,간이음식,388
51,본노엘,서울 동대문구 전농로 75-18,간이음식,379
52,파리바게뜨장안점,서울 동대문구 장한로 130-0,간이음식,369
53,서산간장게장,서울 동대문구 장한로24길 7-0,외국식,368
53,행운돈까스,서울 동대문구 장한로 173-0,외국식,368
55,할머니냉면,서울 동대문구 왕산로37길 51-0,한식,363
56,원골전통순대국,서울 동대문구 사가정로 232-0,한식,358
57,오소리순대본점,서울 동대문구 회기로4길 16-0,한식,345
58,지호한방삼계탕장안점,서울 동대문구 장한로 161-0,한식,340
59,비케이볏짚직화구이장안동본점,서울 동대문구 장한로26가길 29-0,한식,330
60,이디야커피배봉초교사거리점,서울 동대문구 답십리로63길 131-0,카페/찻집,329
61,탐앤탐스장한평역점,서울 동대문구 장한로 20-0,카페/찻집,326
62,행복한식탁,서울 동대문구 장한로 150-0,한식,313
63,투썸플레이스답십리점,서울 동대문구 고미술로 81-0,카페/찻집,309
64,투썸플레이스답십리사거리점,서울 동대문구 답십리로 150-0,카페/찻집,292
65,964커피로스터리회기점,서울 동대문구 망우로21길 63-0,카페/찻집,284
66,신락원[중식],서울 동대문구 전농로20길 2-0,외국식,282
67,오징어데이,서울 동대문구 천호대로83길 89-0,외국식,280
68,등촌샤브칼국수장안점,서울 동대문구 장한로 140-0,한식,260
68,오실장강남면옥장안점,서울 동대문구 사가정로 207-0,한식,260
70,파리바게뜨신이문역점,서울 동대문구 신이문로25길 1-0,간이음식,259
71,영화장[중식],서울 동대문구 휘경로 3-8,외국식,258
72,비사벌 전주콩나물국밥,서울 동대문구 장한로 51-0,한식,257
72,소담촌용두점,서울 동대문구 왕산로 60-1,외국식,257
74,온니당,서울 동대문구 답십리로63길 125-0,카페/찻집,248
75,쿠우쿠우장안아트몰링점,서울 동대문구 답십리로 288-0,외국식,237
76,코삼바신이문역점,서울 동대문구 한천로 445-1,한식,235
77,돈될놈경남호텔점,서울 동대문구 장한로 105-0,한식,229
78,용두동복집,서울 동대문구 왕산로16길 9-0,외국식,227
79,일번지정육식당,서울 동대문구 장한로 18-0,한식,226
80,영동교집장안직영점,서울 동대문구 천호대로83길 32-0,한식,222
80,오늘은해물찜손칼국수답십리점,서울 동대문구 전농로 51-0,한식,222
82,40년전통할머니추어탕장안점,서울 동대문구 장한로 39-0,한식,213
82,나정순할매쭈꾸미2호점,서울 동대문구 약령시로 65-0,외국식,213
82,도미노피자전농점,서울 동대문구 서울시립대로 75-0,간이음식,213
85,설빙장안점,서울 동대문구 장한로 130-0,카페/찻집,211
86,장안순대국밥,서울 동대문구 고미술로 81-0,한식,210
87,선진국낙지마당,서울 동대문구 장한로 149-1,외국식,204
87,아티제외대점,서울 동대문구 이문로 107-0,카페/찻집,204
89,우마스시,서울 동대문구 전농로 96-1,외국식,202
90,곽만근갈비탕휘경점,서울 동대문구 망우로 122-1,한식,200
91,장안설렁탕,서울 동대문구 천호대로89길 3-0,한식,197
92,봉이만두,서울 동대문구 망우로21길 36-0,한식,196
93,이문동그집,서울 동대문구 이문로 193-6,한식,193
94,애슐리퀸즈롯데백화점청량리점,서울 동대문구 왕산로 214-0,외국식,191
95,삼형제김밥답십리본점,서울 동대문구 전농로11길 65-0,간이음식,189
96,장원닭한마리,서울 동대문구 전농로 30-1,한식,187
97,속초명가장안점,서울 동대문구 한천로 42-0,한식,182
98,한촌설렁탕답십리점,서울 동대문구 전농로 72-0,한식,181
98,흥부골숯불갈비장안2호점,서울 동대문구 장한로 149-0,한식,181
100,스타벅스신설동역점,서울 동대문구 왕산로 19-0,카페/찻집,180
