순위,업소명,주소,분류,현지인 검색 수
1,영남냉면밀면부산동대신점,부산 서구 보수대로201번길 7-0,한식,503
2,산정,부산 서구 보수대로320번길 55-0,한식,429
3,EL16.52,부산 서구 암남공원로 177-0,카페/찻집,413
4,서대시장원조족발,부산 서구 대영로 43-2,외국식,370
5,카페해인,부산 서구 암남로94번길 94-0,카페/찻집,361
6,신창국밥,부산 서구 보수대로 53-0,한식,326
7,원조18번완당발국수,부산 서구 구덕로238번길 6-0,한식,322
8,옛날오막집,부산 서구 구덕로274번길 14-0,외국식,287
9,스타벅스부산동대신역점,부산 서구 구덕로322번길 7-0,카페/찻집,284
10,송도공원,부산 서구 암남공원로 75-0,한식,272
11,도미노피자대신점,부산 서구 구덕로 303-1,간이음식,164
12,스타벅스부산송도해수욕장점,부산 서구 송도해변로 97-0,카페/찻집,163
13,채선당대신점,부산 서구 망양로33번길 3-0,외국식,156
14,고주몽,부산 서구 구덕로148번길 43-1,한식,154
15,몽실종가돼지국밥,부산 서구 까치고개로197번길 3-0,한식,135
16,흑산도횟집,부산 서구 대영로85번길 20-0,외국식,131
17,명품물회송도점,부산 서구 충무대로 130-0,외국식,129
18,투썸플레이스송도해수욕장점,부산 서구 송도해변로 117-0,카페/찻집,123
19,착한소대신점,부산 서구 구덕로 249-0,한식,121
20,투썸플레이스부산서대신점,부산 서구 구덕로321번길 11-0,카페/찻집,111
21,사천해물탕,부산 서구 충무대로 12-0,한식,103
22,동경초밥,부산 서구 구덕로321번길 21-0,외국식,100
23,송도1913,부산 서구 등대로 11-0,외국식,91
24,스타벅스부민사거리점,부산 서구 구덕로 212-0,카페/찻집,83
25,디에이블송도점,부산 서구 충무대로34번길 47-0,외국식,82
26,종일식당,부산 서구 대신공원로 3-5,한식,81
27,TCC송도점,부산 서구 송도해변로 143-0,카페/찻집,78
28,청죽[일식],부산 서구 망양로 23-0,외국식,77
29,인창서구그린빌노인요양원,부산 서구 대영로73번길 111-0,기타음식,68
30,로즈캐슬,부산 서구 보수대로 264-5,기타음식,65
30,맘담은식당,부산 서구 구덕로 316-3,한식,65
32,SUBWAY부산부민점,부산 서구 구덕로226번길 3-0,간이음식,64
33,뚜레쥬르부산동아대병원,부산 서구 대신공원로 26-0,간이음식,60
34,진선,부산 서구 암남공원로 46-0,외국식,57
35,문토스트송도점,부산 서구 송도해변로 55-0,간이음식,53
35,편의방만두,부산 서구 대신공원로 13-5,한식,53
37,등대식당,부산 서구 흑교로109번길 25-1,외국식,52
37,태성하모횟집,부산 서구 송도해변로 149-0,외국식,52
39,지리산어탕,부산 서구 엄광산로 29-0,한식,48
39,송원식당,부산 서구 성산길 23-0,한식,48
41,스타벅스동아대병원점,부산 서구 동대로 8-0,카페/찻집,46
42,맛나기사식당,부산 서구 대영로74번길 58-0,한식,45
42,시골한방돼지국밥부산부민점,부산 서구 보수대로 87-0,한식,45
44,곤포횟집,부산 서구 송도해변로 9-0,외국식,40
44,대궁한우구이,부산 서구 보수대로 101-1,한식,40
44,송도키친,부산 서구 송도해변로 113-0,외국식,40
44,디아펠리즈,부산 서구 암남공원로 39-0,카페/찻집,40
48,와와샤브대신점,부산 서구 대영로 54-0,외국식,38
49,배스킨라빈스부산부민점,부산 서구 구덕로 216-0,간이음식,35
50,카페기글링,부산 서구 구덕로 214-0,카페/찻집,33
51,북창동순두부부산송도점,부산 서구 송도해변로 97-0,한식,32
51,파리바게뜨동대신점,부산 서구 구덕로 331-1,간이음식,32
53,개미집송도점,부산 서구 송도해변로 27-1,외국식,31
53,새마을식당,부산 서구 천마로 95-0,한식,31
53,총각횟집,부산 서구 송도해변로 29-1,외국식,31
56,왕밀면냉면전문점,부산 서구 충무대로 122-1,한식,29
57,송도제일밀면,부산 서구 충무대로 8-0,간이음식,28
58,발아카페,부산 서구 보수대로320번길 55-0,카페/찻집,27
59,배스킨라빈스부산동대신점,부산 서구 구덕로 330-0,간이음식,26
59,도너츠윤부산서구점,부산 서구 보수대로 163-0,간이음식,26
61,송도속시원해대구탕,부산 서구 송도해변로 79-0,한식,25
62,라루엘라,부산 서구 부용로32번길 27-12,카페/찻집,23
62,롯데리아부산대신점,부산 서구 구덕로340번길 4-0,간이음식,23
62,신한그린빌,부산 서구 구덕로193번길 22-5,기타음식,23
65,두레마을식당,부산 서구 구덕로321번길 64-0,한식,22
65,설빙부산송도점,부산 서구 송도해변로 93-0,카페/찻집,22
65,송도통큰조개,부산 서구 송도해변로 79-0,외국식,22
68,빈스톡,부산 서구 암남공원로 56-0,카페/찻집,21
68,파리바게뜨부산부민점,부산 서구 구덕로 228-0,간이음식,21
70,송이삼,부산 서구 꽃마을로169번길 6-3,한식,20
70,스시로운,부산 서구 송도해변로 85-1,외국식,20
70,제이레브,부산 서구 대영로85번길 69-0,카페/찻집,20
70,탐앤탐스부산송도해수욕장점,부산 서구 송도해변로 57-0,카페/찻집,20
70,박수식당,부산 서구 보수대로 248-1,한식,20
75,미성식당,부산 서구 충무대로 124-0,외국식,19
75,해궁아구찜,부산 서구 구덕로285번길 14-0,외국식,19
75,금호복요리,부산 서구 충무대로177번길 7-0,외국식,19
