동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
7,55,기타가족,가족_엄마_언니,자연경관,바다_바닷가_항구,삼길포항
4,51,친구,지인,미식,라면_새우_광어,삼길포항
2,23,싱글,혼자,레포츠/운동,낚시_캠핑_차박,삼길포항
1,1,회사동료,직원,휴식/힐링,차크닉,삼길포항
1,0,부모님,부모님,,,삼길포항
1,0,자녀,딸,,,삼길포항
1,0,연인,커플,,,삼길포항
