기준연월,방문비율
20220811,84.1
20220812,76.6
20220813,71.4
20220814,108.0
20220815,36.0
20220816,43.6
20220817,82.3
20220818,74.7
20220819,57.6
20220820,50.3
20220821,51.4
20220822,22.7
20220823,28.4
20220824,65.5
20220825,65.5
20220826,43.0
20220827,47.1
20220828,50.6
20220829,35.7
20220830,22.2
20220831,56.0
20220901,57.6
20220902,38.4
20220903,36.5
20220904,32.2
20220905,11.4
20220906,18.4
20220907,71.7
20220908,43.3
20220909,36.5
20220910,70.9
20220911,60.1
20220912,52.8
20220913,1.6
20220914,102.5
20220915,92.5
20220916,60.3
20220917,61.7
20220918,60.1
20220919,73.1
20220920,82.3
20220921,120.4
20220922,87.1
20220923,76.6
20220924,63.6
20220925,66.8
20220926,83.6
20220927,55.2
20220928,101.2
20220929,75.8
20220930,48.4
20221001,66.3
20221002,74.7
20221003,89.3
20221004,50.1
20221005,128.0
20221006,119.0
20221007,99.0
20221008,100.9
20221009,112.8
20221010,102.8
20221011,63.0
20221012,152.3
20221013,116.1
20221014,123.6
20221015,123.4
20221016,126.1
20221017,96.0
20221018,106.6
20221019,163.1
20221020,132.6
20221021,116.3
20221022,106.6
20221023,123.1
20221024,103.9
20221025,117.4
20221026,174.2
20221027,141.5
20221028,112.6
20221029,101.7
20221030,110.7
20221031,101.2
20221101,114.7
20221102,181.3
20221103,161.8
20221104,132.6
20221105,145.8
20221106,142.6
20221107,171.5
20221108,203.5
