동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
239,1663,학생,고딩_대학생_중딩,미식,호빵_크림파스타_음료수
146,658,연인,애인_여자친구_커플,문화예술,노래방_공장_나이트
125,331,기타가족,형제_장모_가족,자연경관,해수욕장_섬_시골
62,303,회사동료,직장동료_대리_동료,레포츠/운동,낚시_캠핑_축구장
62,68,자녀,아들_딸_아드님,역사유적,객사_정자_한옥
50,36,부모님,외할머니_할머니_어머니,휴식/힐링,나들이_힐링_근교여행
22,27,싱글,싱글_혼자,반려동물,유기견_애견_동물
16,5,친구,친구_프렌드_지인,체험,시티투어_템플스테이_승마체험
6,0,배우자,부인_집사람,,
