순위,업소명,주소,분류,현지인 검색 수
1,총체보리한우정육식당,전북 김제시 옥석길 2-11,한식,1140
1,대율담,전북 김제시 대화1길 95-0,카페/찻집,1140
3,은빛가든,전북 김제시 하흥로 468-12,한식,765
4,오늘여기,전북 김제시 상사길 50-0,카페/찻집,605
5,미즈노씨네트리하우스,전북 김제시 대동1길 49-5,카페/찻집,600
5,파리바게뜨김제비사벌,전북 김제시 도작로 89-0,간이음식,600
7,지평선청보리한우촌,전북 김제시 모악로 17-0,한식,453
7,할리스전북김제점,전북 김제시 검산택지5길 21-10,카페/찻집,453
9,김정선베이커리카페,전북 김제시 우림로 188-14,간이음식,448
10,촌집,전북 김제시 금산사로 561-0,한식,398
11,헤이그라운드,전북 김제시 모악로 460-20,카페/찻집,393
12,대흥각[중식],전북 김제시 검산택지1길 29-0,외국식,361
13,롯데리아김제점,전북 김제시 화동길 6-0,간이음식,354
14,다솜차반[한식],전북 김제시 대율2길 83-0,한식,342
15,조만영의벌떡순대국,전북 김제시 남북로 151-0,한식,322
16,카페달밤,전북 김제시 모악7길 112-4,카페/찻집,315
17,우연하게도,전북 김제시 우림로 188-13,카페/찻집,290
18,아울카페,전북 김제시 월전로 62-9,카페/찻집,282
19,대운한우암소회관,전북 김제시 모악로 7-0,한식,281
20,명천식당슈퍼,전북 김제시 청공로 680-1,한식,256
21,청원골,전북 김제시 모악8길 20-6,한식,245
22,예촌,전북 김제시 금구로 43-1,한식,240
23,세엄마칼국수김제점,전북 김제시 방죽안길 6-8,한식,232
24,가보세칼국수,전북 김제시 석정로 2-15,한식,218
25,늘숲,전북 김제시 청도4길 30-8,카페/찻집,215
26,용지로스,전북 김제시 화동길 63-0,한식,208
27,바지락죽,전북 김제시 중앙로 99-0,한식,204
28,모정산골냉면,전북 김제시 풍요로 8-0,한식,190
29,백제삼계탕,전북 김제시 요촌서1길 46-8,한식,181
30,시원카페,전북 김제시 하동1길 183-0,카페/찻집,180
31,콩사랑뚜부장수,전북 김제시 요촌중4길 47-11,한식,178
32,카페뷰,전북 김제시 대율2길 194-0,카페/찻집,173
33,투썸플레이스김제터미널점,전북 김제시 동서로 256-0,카페/찻집,169
34,백산한우촌,전북 김제시 지평선산단2길 292-4,한식,162
35,락원가든,전북 김제시 모악로 166-1,한식,156
36,고기박사냉면초계막국수김제점,전북 김제시 검산택지2길 28-20,한식,151
37,소프라,전북 김제시 콩쥐팥쥐로 779-35,카페/찻집,149
38,카페마마,전북 김제시 우림로 256-14,카페/찻집,147
39,신양옥찻집,전북 김제시 청도2길 8-0,카페/찻집,144
40,더본감자탕김제점,전북 김제시 도작로 159-0,한식,143
41,황금코다리김제점,전북 김제시 동서로 345-0,외국식,141
42,삼선가전북흑염소맛집,전북 김제시 선비로 1385-0,한식,133
43,아옛날,전북 김제시 봉황로 87-0,한식,131
43,임도령남원추어탕,전북 김제시 요촌중2길 19-0,한식,131
43,솔가숯불갈비김제점,전북 김제시 중앙로 51-17,한식,131
46,총체보리한우촌,전북 김제시 동서로 62-0,한식,125
47,아빠덕애,전북 김제시 하공로 41-0,외국식,121
48,배스킨라빈스전북김제점,전북 김제시 도작로 97-0,간이음식,120
49,두꺼비회관,전북 김제시 동서8길 21-0,한식,119
50,원조시골집,전북 김제시 원평로 17-0,한식,116
51,샤브마니아김제점,전북 김제시 검산택지길 41-0,외국식,114
51,원조시골집순대원평원조1호점,전북 김제시 봉황로 12-1,한식,114
53,은혜식탁,전북 김제시 요촌북로 91-0,외국식,111
54,대운한우촌,전북 김제시 봉두로 84-0,한식,106
55,호두마루애견카페,전북 김제시 대동길 609-0,카페/찻집,105
56,바랑산,전북 김제시 대율2길 192-0,한식,104
57,옥금정[한식],전북 김제시 성산길 107-0,한식,100
58,흥부바지걸쳐입고,전북 김제시 우림로 200-0,한식,98
59,새만금식당,전북 김제시 거전길 227-6,외국식,97
60,한식뷔페황미가,전북 김제시 지평선산단2길 292-7,외국식,95
61,소라수산,전북 김제시 도작8길 59-0,외국식,94
62,그린반점[중식],전북 김제시 애통길 133-0,외국식,93
62,벽골제한식뷔페,전북 김제시 요촌중4길 116-0,외국식,93
64,하얀집,전북 김제시 동서18길 32-0,외국식,90
65,유림가든,전북 김제시 하공로 136-29,한식,85
65,태능숯불갈비,전북 김제시 요촌북로 79-18,한식,85
67,비스트로한스,전북 김제시 신풍길 253-5,카페/찻집,82
68,고각[중식],전북 김제시 부량1길 31-0,외국식,80
68,나루카페,전북 김제시 콩쥐팥쥐로 15-89,카페/찻집,80
70,손짜장수타킹[중식],전북 김제시 벽성로 328-8,외국식,77
71,창카페,전북 김제시 월전로 10-3,카페/찻집,72
72,송가면옥함흥냉면,전북 김제시 중앙로 121-5,한식,69
73,갈비스타,전북 김제시 하공로 237-85,한식,68
73,도미노피자김제점,전북 김제시 동서로 284-0,간이음식,68
73,뒷고기,전북 김제시 요촌중4길 39-21,한식,68
76,이비가짬뽕전북김제점 [중식],전북 김제시 콩쥐팥쥐로 88-0,외국식,65
77,산속가든,전북 김제시 우림로 327-0,한식,61
77,애호박돼지국밥[한식],전북 김제시 봉두4길 62-7,한식,61
