연령대,남성방문 비율,여성방문 비율
70세 이상,2.9,2.7
60~69세,7.2,7.6
50~59세,10.3,10.8
40~49세,9.9,8.1
30~39세,10.7,8.5
20~29세,7.9,7.4
10~19세,2.7,2.0
