동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
2,7,기타가족,가족,자연경관,천문대,중미산 천문대
1,2,배우자,남편,미식,차_설렁탕,중미산 천문대
1,0,부모님,할머니,,,중미산 천문대
