광역지자체명,기초지자체명,기초지자체별 거주 방문자 수
경기도,성남시 중원구,5451610.0
경기도,성남시 분당구,3793939.0
경기도,광주시,2509282.0
경기도,하남시,1391385.0
경기도,용인시 수지구,881458.0
경기도,용인시 기흥구,802732.0
경기도,화성시,435965.0
경기도,남양주시,412537.0
경기도,수원시 영통구,329003.0
경기도,용인시 처인구,299228.0
경기도,안양시 동안구,231253.0
경기도,부천시,226439.0
경기도,수원시 권선구,219189.0
경기도,이천시,177266.0
경기도,수원시 장안구,165705.0
경기도,평택시,162721.0
경기도,군포시,162689.0
경기도,시흥시,156630.0
경기도,구리시,152866.0
경기도,의정부시,140217.0
경기도,의왕시,134898.0
경기도,수원시 팔달구,133786.0
경기도,고양시 덕양구,127550.0
경기도,김포시,121873.0
경기도,안산시 상록구,121774.0
경기도,안양시 만안구,119287.0
경기도,안산시 단원구,104700.0
경기도,과천시,100124.0
경기도,오산시,99016.0
경기도,광명시,98025.0
경기도,파주시,90651.0
경기도,양평군,80475.0
경기도,고양시 일산동구,77880.0
경기도,여주시,76267.0
경기도,고양시 일산서구,65062.0
경기도,양주시,64828.0
경기도,안성시,61822.0
경기도,포천시,44361.0
경기도,가평군,25063.0
경기도,동두천시,21670.0
경기도,연천군,9073.0
서울특별시,송파구,3118664.0
서울특별시,강남구,1390201.0
서울특별시,서초구,707901.0
서울특별시,강동구,641743.0
서울특별시,광진구,335925.0
서울특별시,관악구,329761.0
서울특별시,성동구,244558.0
서울특별시,동작구,243410.0
서울특별시,노원구,215256.0
서울특별시,중랑구,209062.0
서울특별시,영등포구,196396.0
서울특별시,강서구,189351.0
서울특별시,성북구,182952.0
서울특별시,동대문구,179023.0
서울특별시,마포구,163668.0
서울특별시,구로구,154335.0
서울특별시,용산구,151095.0
서울특별시,은평구,145461.0
서울특별시,서대문구,128340.0
서울특별시,양천구,127319.0
서울특별시,강북구,109785.0
서울특별시,도봉구,102760.0
서울특별시,금천구,101855.0
