유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
경기도 성남시 분당구 , 경기도 성남시 수정구,21.2,1
서울특별시 송파구 , 경기도 성남시 수정구,13.9,1
경기도 성남시 중원구 , 경기도 성남시 수정구,12.9,1
서울특별시 강남구 , 경기도 성남시 수정구,9.5,1
서울특별시 서초구 , 경기도 성남시 수정구,7.1,1
경기도 하남시 , 경기도 성남시 수정구,5.6,1
경기도 광주시 , 경기도 성남시 수정구,4.5,1
경기도 용인시 수지구 , 경기도 성남시 수정구,2.3,1
경기도 용인시 기흥구 , 경기도 성남시 수정구,1.9,1
서울특별시 강동구 , 경기도 성남시 수정구,1.2,1
경기도 화성시 , 경기도 성남시 수정구,1.1,1
경기도 용인시 처인구 , 경기도 성남시 수정구,1.0,1
경기도 수원시 영통구 , 경기도 성남시 수정구,0.9,1
경기도 의왕시 , 경기도 성남시 수정구,0.8,1
서울특별시 광진구 , 경기도 성남시 수정구,0.8,1
경기도 남양주시 , 경기도 성남시 수정구,0.7,1
경기도 안양시 동안구 , 경기도 성남시 수정구,0.7,1
서울특별시 성동구 , 경기도 성남시 수정구,0.7,1
경기도 이천시 , 경기도 성남시 수정구,0.6,1
경기도 과천시 , 경기도 성남시 수정구,0.5,1
 경기도 성남시 수정구,경기도 성남시 분당구,20.4,2
 경기도 성남시 수정구,서울특별시 송파구,15.3,2
 경기도 성남시 수정구,서울특별시 강남구,7.7,2
 경기도 성남시 수정구,경기도 성남시 중원구,6.6,2
 경기도 성남시 수정구,경기도 광주시,6.6,2
 경기도 성남시 수정구,경기도 하남시,6.5,2
 경기도 성남시 수정구,서울특별시 서초구,3.8,2
 경기도 성남시 수정구,경기도 용인시 수지구,2.1,2
 경기도 성남시 수정구,경기도 용인시 기흥구,2.1,2
 경기도 성남시 수정구,경기도 남양주시,2.0,2
 경기도 성남시 수정구,경기도 의왕시,1.4,2
 경기도 성남시 수정구,서울특별시 강동구,1.3,2
 경기도 성남시 수정구,경기도 용인시 처인구,1.1,2
 경기도 성남시 수정구,서울특별시 중구,1.1,2
 경기도 성남시 수정구,경기도 수원시 영통구,1.1,2
 경기도 성남시 수정구,경기도 화성시,1.1,2
 경기도 성남시 수정구,서울특별시 광진구,0.9,2
 경기도 성남시 수정구,경기도 여주시,0.9,2
 경기도 성남시 수정구,경기도 이천시,0.8,2
 경기도 성남시 수정구,서울특별시 용산구,0.8,2
