기준연월,방문비율
20220811,54.9
20220812,105.8
20220813,242.7
20220814,187.2
20220815,173.3
20220816,131.0
20220817,130.3
20220818,142.9
20220819,145.5
20220820,236.1
20220821,218.9
20220822,127.6
20220823,146.8
20220824,140.2
20220825,146.2
20220826,164.0
20220827,259.3
20220828,240.7
20220829,147.5
20220830,128.3
20220831,103.2
20220901,95.9
20220902,114.4
20220903,207.0
20220904,189.8
20220905,80.0
20220906,71.4
20220907,70.8
20220908,117.7
20220909,258.6
20220910,334.0
20220911,313.5
20220912,321.4
20220913,103.2
20220914,70.8
20220915,109.8
20220916,136.2
20220917,224.2
20220918,240.7
20220919,126.3
20220920,149.5
20220921,127.6
20220922,152.1
20220923,146.2
20220924,233.5
20220925,235.4
20220926,135.6
20220927,153.4
20220928,138.2
20220929,170.0
20220930,168.0
20221001,201.7
20221002,198.4
20221003,152.1
20221004,93.9
20221005,99.2
20221006,104.5
20221007,140.2
20221008,247.4
20221009,224.9
20221010,193.1
20221011,73.4
20221012,62.8
20221013,111.8
20221014,140.9
20221015,217.6
20221016,209.7
20221017,113.1
20221018,125.0
20221019,117.7
20221020,156.1
20221021,151.5
20221022,248.0
20221023,249.3
20221024,138.9
20221025,160.1
20221026,146.8
20221027,171.3
20221028,177.9
20221029,269.8
20221030,304.2
20221031,108.5
20221101,73.4
20221102,69.4
20221103,93.9
20221104,137.6
20221105,172.6
20221106,144.2
20221107,57.5
20221108,74.1
